lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 name type
12.87869 49.14430 20.31365 15.55630 0.21540 0.07045 0.08176 0.29639 0 0 0 wtzr GNSS
12.34494 45.43580 21.01872 17.28958 -1.21664 0.17111 0.16645 0.53617 0 0 0 ven1 GNSS
91.10400 29.65733 46.34720 15.78817 0.91710 0.29240 0.29491 0.34067 0 0 0 lhas GNSS
50.60814 26.20914 31.21628 30.13542 -0.47273 0.23674 0.24253 0.36992 0 0 0 bahr GNSS
80.95576 26.91221 37.05376 34.67240 -2.23907 0.44915 0.33016 0.62274 0 0 0 lcki GNSS
66.88550 39.13471 27.86286 5.36466 -1.03753 0.38550 0.35306 0.66574 0 0 0 kit3 GNSS
7.46510 46.87710 19.78249 16.33206 0.76389 0.09310 0.08543 0.20219 0 0 0 zimm GNSS
1.48122 43.55962 19.47198 16.51929 -0.31302 0.08389 0.08637 0.24991 0 0 0 toul GNSS
74.69427 42.67977 27.53786 4.71206 0.85990 0.26010 0.25378 0.78149 0 0 0 pol2 GNSS
16.70450 40.64910 23.60682 19.33566 0.44242 0.10581 0.09178 0.17706 0 0 0 mate GNSS
11.27967 48.08604 20.28425 15.83622 -0.02805 0.09443 0.10212 0.46636 0 0 0 ober GNSS
88.17303 39.02316 30.04539 6.90846 -0.96410 0.52092 0.39538 0.57480 0 0 0 xjrq GNSS
101.40171 37.46792 36.48506 -3.49520 0.24785 0.27783 0.17266 0.25868 0 0 0 qhme GNSS
15.49348 47.06710 21.83167 15.79251 -0.13454 0.11697 0.13790 0.37113 0 0 0 graz GNSS
23.93248 38.07856 8.02093 -11.53089 0.17200 0.29236 0.21799 0.50692 0 0 0 dion GNSS
4.38757 51.98609 17.57057 15.90906 -0.46839 0.10842 0.12469 0.22887 0 0 0 delf GNSS
114.35727 30.53166 32.59719 -11.29532 0.50264 0.39402 0.33231 0.78529 0 0 0 wuhn GNSS
11.89187 45.41101 20.93220 17.18797 -0.65734 0.10982 0.24969 0.49581 0 0 0 pado GNSS
77.01690 43.17873 28.10141 4.36738 0.47121 0.26953 0.45241 0.25867 0 0 0 sele GNSS
0.33591 50.86734 16.96708 16.59224 -0.09671 0.07903 0.07461 0.23112 0 0 0 hers GNSS
11.12196 42.42803 20.56514 16.25622 -0.23158 0.17307 0.13677 0.48558 0 0 0 maon GNSS
12.10744 42.41996 20.30034 16.31964 0.81738 0.29862 0.30083 0.63624 0 0 0 virb GNSS
100.23631 38.18434 33.45101 -3.24962 0.73048 0.31077 0.19958 0.80672 0 0 0 qhql GNSS
29.01934 41.10445 23.90002 11.79996 -0.04673 0.31017 0.28175 0.27153 0 0 0 ista GNSS
14.78561 49.91370 20.23955 15.22114 0.20604 0.07564 0.06878 0.35186 0 0 0 gope GNSS
5.35678 43.27846 20.07812 16.19055 -0.52248 0.09254 0.08768 0.23579 0 0 0 mars GNSS
8.61633 44.92313 20.30723 16.30180 -0.32154 0.16006 0.20308 0.54777 0 0 0 ale0 GNSS
9.11116 39.22927 21.55770 16.18764 -0.43772 0.08692 0.09496 0.22470 0 0 0 cag1 GNSS
32.75848 39.88736 2.14329 11.19256 -1.04979 0.53019 0.34911 0.20639 0 0 0 ankr GNSS
33.39645 35.14099 19.40461 15.69349 0.03878 0.12182 0.14246 0.44076 0 0 0 nico GNSS
34.76314 30.59760 23.53308 19.67302 0.92934 0.09503 0.09452 0.22445 0 0 0 ramo GNSS
8.40904 49.01068 19.49087 15.98263 -0.13362 0.08308 0.07997 0.21560 0 0 0 karl GNSS
11.35546 44.50252 21.97070 19.02557 -1.02142 0.30414 0.36328 0.90875 0 0 0 blgn GNSS
13.78816 45.66054 21.07884 17.79890 -0.20042 0.14338 0.06602 0.31085 0 0 0 rtri GNSS
102.79732 25.02961 32.49710 -18.38432 -0.29911 0.91309 0.70798 0.44560 0 0 0 kunm GNSS
14.98979 36.87586 21.40941 19.84374 -0.72991 0.10931 0.09288 0.15977 0 0 0 not1 GNSS
29.45069 40.78672 19.78699 11.65057 -0.80074 0.39123 0.22000 0.23551 0 0 0 tubi GNSS
4.35913 50.79785 17.78969 16.20370 0.38961 0.11943 0.08082 0.20278 0 0 0 brus GNSS
8.97275 39.13590 21.56973 16.15382 -0.30810 0.08198 0.04498 0.18273 0 0 0 cagl GNSS
6.92061 43.75471 20.39961 16.17507 0.12156 0.06695 0.04729 0.14001 0 0 0 gras GNSS
17.27388 48.37270 21.52020 15.17991 0.19841 0.09451 0.08253 0.45919 0 0 0 mopi GNSS
87.60067 43.80795 30.88278 5.74548 0.82943 0.34871 0.53909 0.58964 0 0 0 urum GNSS
115.89249 39.60860 30.56418 -10.83078 1.31798 0.29920 0.29158 0.96386 0 0 0 bjfs GNSS
79.03528 40.50338 29.75932 15.36420 -0.57806 0.39076 0.28457 0.72065 0 0 0 i073 GNSS
75.25018 39.71807 27.93070 14.37985 -0.99859 0.22668 0.24818 0.26861 0 0 0 i078 GNSS
76.17408 38.93539 28.56605 21.48829 -3.26912 0.42565 0.27807 0.25810 0 0 0 i083 GNSS
104.81680 33.42300 35.37468 -8.74048 -1.07873 0.45220 0.34706 0.18386 0 0 0 gswd GNSS
