lon lat veast_eu vnorth_eu seast snorth covassumed0 types names studies
106.68377 37.45085 31.81154 -9.19869 0.34540 0.21914 0 GNSS d098_db06 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
35.62970 32.98119 22.80715 22.03776 0.11814 0.22745 0 GNSS kn03_kn04_kn05_kn06_kn07_kn08_kn09_kn10_kn11_kn12 hamiel21(hamiel21)
77.60214 34.12857 26.40181 20.75869 0.79193 0.29262 0 GNSS leh__rscl_sabu jade14(jade14)_jade17(jade17)_jade20(jade20)_kreemer14(Banerjee_GRL_2008)_kreemer14(Ischuk_JGR_2013)_kreemer14(Jade_GSAB_2004)_kreemer14(Mahesh_GondwanaResearch_2012)_perry19(perry19)_rui19(Banerjee_GRL_2008)_wang17(wang17)_zhang24(wang21)_zhou16(Zubovich_Tectonics_2010)
106.50900 33.91500 33.43752 -8.71843 0.30131 0.26090 0 GNSS h001 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.35300 37.81100 31.92378 -8.90720 0.26753 0.36754 0 GNSS d096 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.98500 36.27900 34.41785 -7.97743 0.23265 0.33178 0 GNSS g013 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.29400 36.50400 36.61572 -8.37966 0.17312 0.29921 0 GNSS g014 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.58100 35.45800 33.86684 -9.80184 0.22723 0.31406 0 GNSS g024 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.79400 35.07900 34.13608 -9.56725 0.25157 0.27508 0 GNSS g030 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.40100 34.51600 33.64926 -10.17530 0.30550 0.32789 0 GNSS g036 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
104.10400 35.03800 36.05783 -6.64974 0.48652 0.23467 0 GNSS g114 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
104.54200 35.04600 35.89268 -7.04413 0.33411 0.22373 0 GNSS g116 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
104.94000 34.71400 35.31624 -8.44918 0.48734 0.36759 0 GNSS g120 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
104.91500 34.46700 35.50427 -8.10769 0.32387 0.22953 0 GNSS g121 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.15500 33.34000 33.88897 -9.61326 0.31733 0.23872 0 GNSS h007 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.22600 32.57100 34.17328 -8.86428 0.38681 0.25381 0 GNSS h010 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
100.93600 37.96700 32.88098 -3.50301 0.33040 0.24492 0 GNSS g065 hao19(hao19)_hao24(hao24)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
100.16200 37.31500 36.42377 -2.42404 0.25837 0.16186 0 GNSS g075 hao19(hao19)_hao24(hao24)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
104.48000 34.85000 36.12394 -6.10752 0.37741 0.52538 0 GNSS g119 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.56000 34.73279 34.50415 -9.23423 0.22936 0.28849 0 GNSS g362_sn01 hao21(hao21)_li17(li17)_li21(li21)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)
85.53800 38.08100 27.73696 10.20143 0.48661 0.40023 0 GNSS i036_jb46 hao19(hao19)_li18(li18)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
102.99100 33.57100 39.37086 -7.00580 0.28827 0.29728 0 GNSS h026 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_hao24(hao24)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
104.57100 32.40500 34.53741 -8.84752 0.41633 0.26092 0 GNSS h032 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
99.53567 25.46350 26.96767 -16.03398 0.77207 0.96912 0 GNSS h205_hb18 gan22(Cmonoc_I)_hao19(hao19)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
106.81400 39.68000 31.04768 -9.35219 0.31041 0.28866 0 GNSS d084 hao19(hao19)_hao21(hao21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
104.50500 40.73900 30.37405 -6.87674 0.18492 0.24345 0 GNSS g042 hao19(hao19)_hao21(hao21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
31.34343 29.86157 22.66600 18.41291 0.26207 0.32733 0 GNSS helw_phlw kreemer14(Bennett_PersComm_2013)_kreemer14(Reilinger_GJI_2011)_kreemer14(Reilinger_JGR_2006)_kreemer14(Sadeh_JGR_2012)_kreemer14(Saleh_AJG_2013)_kreemer14(Saria_JGR_2013)_kreemer14(Serpelloni_GJI_2007)_kreemer14(Stamps_GRL_2008)_younes22(younes22)
103.61300 32.59100 36.37912 -8.77974 0.31081 0.24800 0 GNSS h030 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
42.45743 37.52791 19.42836 25.76791 0.57554 0.65185 0 GNSS srnk ergintav23(ergintav23)_kurt22(kurt22)
29.92893 40.42473 4.29941 9.74830 1.61391 0.51825 0 GNSS iuck ergintav23(ergintav23)_kurt22(kurt22)
103.00357 29.97543 35.72001 -10.23780 0.31020 0.31585 0 GNSS h065_yaan gan22(Cmonoc_I)_hao19(hao19)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
35.60805 32.97425 22.67638 21.32980 0.10260 0.29835 0 GNSS kn01_kn02 hamiel21(hamiel21)
109.97375 41.76469 29.48661 -9.30681 0.29704 0.30392 0 GNSS d040_nc04 hao19(hao19)_hao21(hao21)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.44300 38.88800 31.49526 -7.66667 0.34883 0.44509 0 GNSS d367 hao21(hao21)_li17(li17)_li21(li21)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.19900 35.21500 35.14897 -8.16120 0.60043 0.37987 0 GNSS g357 hao21(hao21)_li17(li17)_li21(li21)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
77.19200 32.31700 27.17644 25.48864 0.51920 2.14591 0 GNSS kot1_koth kreemer14(Banerjee_GRL_2008)_rui19(Banerjee_GRL_2008)_wang17(wang17)_zhang24(wang21)
109.22149 34.36867 33.63449 -10.71386 0.47727 0.58745 0 GNSS xian rui19(vernant14)_wang17(wang17)_wangshen20(wangshen20)
95.80100 40.51400 29.94692 -0.99499 0.43949 0.31932 0 GNSS g126_jb28 dzwang20(dzwang20)_hao19(hao19)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
77.12591 28.48226 36.15476 34.07195 0.86679 0.70224 0 GNSS delh_deli demets20(demets20)_gautam17(gautam17)_jade14(jade14)_jade17(jade17)_kreemer14(Banerjee_GRL_2008)_pappachen21(pappachen21)_rui19(Banerjee_GRL_2008)_wang17(wang17)_wangshen20(vernant14)
84.33400 43.65200 30.93941 5.82879 0.23102 0.48158 0 GNSS i045 dzwang20(dzwang20)_hao19(hao19)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
93.62600 42.81000 31.85408 1.04125 0.24274 0.62447 0 GNSS i005_jb43 dzwang20(dzwang20)_hao19(hao19)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
78.97336 32.77862 27.88019 19.50672 0.40506 0.46681 0 GNSS hanl_iaoh jade11(jade11)_jade14(jade14)_jade17(jade17)_jade20(jade20)_kreemer14(Ischuk_JGR_2013)_mohanty24(mohanty24)_perry19(perry19)
92.73178 23.72356 35.25330 29.39978 0.43140 0.42922 0 GNSS aiwl_aizl_aizw_azwl barman17(barman17)_jade17(jade17)_kreemer14(Galahaut_Geology_2013)_kreemer14(Jade_EPSL_2007)_kreemer14(Mahesh_GondwanaResearch_2012)_mullick20(mullick20)_rui19(Banerjee_GRL_2008)_steckler16(Galahaut_Geology_2013)_wangshen20(vernant14)
93.92500 24.74900 30.23569 20.41400 0.50056 0.29163 0 GNSS imph barman17(barman17)_jade17(jade17)_kreemer14(Galahaut_Geology_2013)_kreemer14(Jade_EPSL_2007)_kreemer14(Mahesh_GondwanaResearch_2012)_rui19(Banerjee_GRL_2008)_steckler16(Galahaut_Geology_2013)_wang17(wang17)_zhang24(wang21)
97.95600 34.40000 47.70985 0.78432 0.64707 0.62817 0 GNSS j400 diao19(diao19)_dzwang20(dzwang20)_hao19(hao19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
99.19600 34.27100 45.02683 -1.15882 0.59296 0.59496 0 GNSS j406 diao19(diao19)_hao19(hao19)_hao24(hao24)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
