lon lat veast_eu vnorth_eu seast snorth covassumed0 types names studies
79.03528 40.50338 29.71697 15.32443 0.64293 0.60712 0 GNSS i073_kalp dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_li22(li22)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
76.51240 39.80626 29.85252 16.63824 1.22824 1.15151 0 GNSS i077_sugu dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_li22(li22)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)_zhou16(Zubovich_Tectonics_2010)
76.73425 39.49699 29.03575 18.99152 1.05126 0.64737 0 GNSS i079_jias dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_li22(li22)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)_zhou16(Zubovich_Tectonics_2010)
78.54008 39.77649 29.01671 18.00207 0.93735 0.76432 0 GNSS bach_i076 dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_hao19(hao19)_li18(wang17)_li22(li22)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
105.79400 35.07900 34.15281 -9.55582 0.49248 0.64594 0 GNSS g030 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
75.92260 39.51662 31.07799 18.67480 0.66970 0.64309 0 GNSS i071_jb48_kshi dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_hao19(hao19)_li18(wang17)_li22(li22)_rui19(Zubovich_Tectonics_2010)_wang17(wang17)_wangshen20(wangshen20)_zheng17(zheng17)_zhou16(Zubovich_Tectonics_2010)
106.50900 33.91500 33.49791 -8.76490 0.52764 0.58247 0 GNSS h001 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.66850 38.81150 31.55245 -7.26273 0.48551 0.38707 0 GNSS d092_jb09_nmaz hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
104.48000 34.85000 36.19155 -5.89856 0.71195 0.91691 0 GNSS g119 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.15500 33.34000 33.91939 -9.64232 0.70314 0.66809 0 GNSS h007 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_li18(wang17)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
