lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 name type
12.87879 49.14428 -0.00709 0.14037 0.24527 0.08111 0.08745 0.13977 0 0 0 wtzr GNSS
91.10400 29.65730 17.52652 18.74735 0.91710 0.27666 0.15209 1.09248 0 0 0 lhas GNSS
12.35010 45.43579 -0.10462 1.86030 -1.21664 0.17405 0.17622 0.38443 0 0 0 ven2 GNSS
50.60810 26.20910 3.50273 21.68127 -0.47273 0.09841 0.36510 0.27615 0 0 0 bhr1 GNSS
7.46510 46.87710 -0.00939 0.38113 0.76389 0.09767 0.17152 0.13427 0 0 0 zimm GNSS
1.48129 43.55982 0.07036 0.12839 -0.29710 0.11595 0.16571 0.24655 0 0 0 toul GNSS
80.95577 26.91220 8.28936 34.56466 -2.23907 0.35766 0.14478 0.48565 0 0 0 lcki GNSS
66.88545 39.13473 -0.81810 1.33015 -1.01938 0.24498 0.26844 1.10666 0 0 0 kit3 GNSS
74.69410 42.67979 -1.16264 2.98053 0.37584 0.22344 0.14978 0.94146 0 0 0 pol2 GNSS
16.70450 40.64906 0.77012 4.33405 0.44242 0.05415 0.04850 0.19357 0 0 0 mate GNSS
88.17335 39.02365 1.09872 8.93967 -1.08738 0.30271 0.28273 0.62080 0 0 0 xjrq GNSS
11.27972 48.08603 0.03498 0.26120 -0.02805 0.10965 0.09131 0.41289 0 0 0 obe2 GNSS
101.40172 37.46793 8.04233 2.30058 0.24785 0.45583 0.21077 0.16416 0 0 0 qhme GNSS
15.49348 47.06710 0.50841 0.66381 -0.13235 0.10555 0.07984 0.29713 0 0 0 graz GNSS
23.93250 38.07859 -16.21839 -25.44155 0.05288 0.18517 0.13285 0.31889 0 0 0 dion GNSS
4.38755 51.98601 -0.18516 -0.29013 -0.46839 0.06467 0.32172 0.36086 0 0 0 delf GNSS
77.01690 43.17873 -0.35139 2.99982 0.12956 0.53177 0.14963 0.75503 0 0 0 sele GNSS
11.89230 45.41100 -0.00200 1.55320 -0.55679 0.07277 0.66868 0.42427 0 0 0 pado GNSS
87.60100 43.80800 2.27585 7.71525 0.60968 0.22698 0.54314 0.32022 0 0 0 urum GNSS
0.33577 50.86733 -0.22107 0.17132 -0.09671 0.10989 0.03939 0.23825 0 0 0 hers GNSS
11.12199 42.42803 -0.92710 0.60811 -0.23158 0.23512 0.12926 0.61505 0 0 0 maon GNSS
