lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
106.68377 37.45085 3.77790 -1.95672 0.17026 0.08018 0 d098 GNSS
35.62970 32.98119 -3.53179 10.24776 0.06539 0.15671 0 kn08 GNSS
77.60214 34.12857 -2.62547 19.79592 0.52462 0.63975 0 rscl GNSS
106.20380 35.66728 5.74659 -2.72207 0.20157 0.75271 0 g020 GNSS
106.35300 37.81100 3.87719 -1.76904 0.57110 0.20381 0 d096 GNSS
105.98500 36.27900 6.28590 -0.93508 0.20089 0.32895 0 g013 GNSS
105.29400 36.50400 8.44244 -1.51986 0.53626 0.16082 0 g014 GNSS
106.58100 35.45800 5.75586 -2.60409 0.14853 0.24139 0 g024 GNSS
105.79400 35.07900 5.96035 -2.57906 0.21573 0.39118 0 g030 GNSS
106.40100 34.51600 5.50539 -3.02474 0.44221 0.28950 0 g036 GNSS
104.10400 35.03800 7.76486 -0.10577 0.28877 0.37132 0 g114 GNSS
104.54200 35.04600 7.62907 -0.38163 0.31978 0.27130 0 g116 GNSS
104.94000 34.71400 7.07527 -1.68894 0.32670 0.58512 0 g120 GNSS
104.91500 34.46700 7.25470 -1.34982 0.53208 0.15541 0 g121 GNSS
106.15500 33.34000 5.70960 -2.54198 0.22177 0.67982 0 h007 GNSS
105.22600 32.57100 5.92116 -2.02243 0.25577 0.29804 0 h010 GNSS
100.93600 37.96700 4.46963 2.17923 0.43653 0.14153 0 g065 GNSS
100.16200 37.31500 7.94644 3.04840 0.24229 0.45904 0 g075 GNSS
104.48000 34.85000 7.85470 0.53996 0.60245 0.32946 0 g119 GNSS
106.56000 34.73279 6.37534 -2.04133 0.12885 0.39823 0 g362 GNSS
85.53800 38.08100 -1.25177 11.52966 0.42308 0.42422 0 jb46 GNSS
102.99100 33.57100 10.98433 -0.76120 0.26451 0.49556 0 h026 GNSS
104.57100 32.40500 6.25006 -2.18344 0.20417 0.48350 0 h032 GNSS
99.53567 25.46350 -1.31736 -10.73172 0.82920 0.96176 0 h205 GNSS
106.81400 39.68000 3.14049 -2.09112 0.70805 0.24025 0 d084 GNSS
104.50500 40.73900 2.36184 -0.22150 0.08326 0.16244 0 g042 GNSS
103.61300 32.59100 8.03151 -2.36956 0.18025 0.20679 0 h030 GNSS
29.92893 40.42473 -19.64320 -2.71738 1.20193 0.43793 0 iuck GNSS
42.45743 37.52791 -7.39873 15.41763 0.40865 0.48000 0 srnk GNSS
103.00357 29.97543 7.37719 -3.99074 0.18901 0.44418 0 h065 GNSS
35.60805 32.97425 -3.66051 9.53536 0.12062 0.27300 0 kn02 GNSS
109.97375 41.76469 2.01192 -1.23368 0.38259 0.38636 0 d040 GNSS
106.44300 38.88800 3.51233 -0.50499 0.23228 0.66756 0 d367 GNSS
105.19900 35.21500 6.93678 -1.32774 1.71965 0.43953 0 g357 GNSS
77.19200 32.31700 -1.83026 24.40386 0.68657 1.50694 0 kot1 GNSS
109.22149 34.36867 5.69349 -2.83095 0.35048 0.86446 0 xian GNSS
95.80100 40.51400 1.54633 3.34726 0.30224 0.80739 0 jb28 GNSS
77.12591 28.48226 7.32036 32.97024 1.63646 0.50937 0 delh GNSS
84.33400 43.65200 2.22262 6.81166 0.15369 0.62065 0 i045 GNSS
93.62600 42.81000 3.31940 4.69541 0.14300 0.50321 0 jb43 GNSS
78.97336 32.77862 -1.13231 18.93785 0.44750 0.27202 0 hanl GNSS
92.73178 23.72356 6.90768 32.79837 0.37547 0.31918 0 aizw GNSS
93.92500 24.74900 1.82468 24.14870 0.45689 0.34518 0 imph GNSS
97.95600 34.40000 19.06385 5.73597 1.11580 0.76923 0 j400 GNSS
99.19600 34.27100 16.43498 4.05383 0.36501 0.42889 0 j406 GNSS
70.94000 42.78300 -1.67625 0.35675 0.87827 1.08917 0 kta4 GNSS
75.08600 43.37900 -1.11852 1.56293 0.57767 1.00567 0 kur4 GNSS
41.79286 38.75328 -5.56498 12.39874 0.28170 0.55406 0 krkt GNSS
41.05681 38.95880 -5.91052 13.00541 0.74876 0.14378 0 solh GNSS
36.33382 41.30850 -1.55816 2.20677 0.41260 0.13291 0 sams GNSS
103.46800 29.60200 5.59423 -3.26064 0.55146 0.62694 0 h076 GNSS
102.65500 29.34800 7.25771 -3.89349 0.30703 0.30870 0 h077 GNSS
103.04300 28.84700 6.07580 -3.85220 0.85338 0.54955 0 h086 GNSS
100.09400 25.97900 2.08062 -12.74557 0.67933 0.80089 0 h124 GNSS
102.57700 24.37500 2.35181 -10.36505 0.55958 0.23540 0 h149 GNSS
102.83600 23.22400 5.11223 -4.91888 0.60815 0.56140 0 h166 GNSS
99.29300 27.18000 4.58478 -10.99651 0.91850 0.30440 0 h196 GNSS
98.81500 25.98700 1.33636 -8.66025 0.54714 0.20337 0 h203 GNSS
106.03400 30.80400 5.69873 -2.29669 0.87524 0.15086 0 jb24 GNSS
99.91800 22.55400 -0.85741 -3.90266 0.26576 0.85109 0 jb42 GNSS
100.81400 35.24400 10.76972 5.04224 0.32694 0.60713 0 g358 GNSS
44.09611 40.17800 2.04486 6.90468 0.25034 0.29812 0 mmor GNSS
78.96607 39.87701 -0.26846 16.56834 0.45058 0.45677 0 akta GNSS
76.97792 40.84425 -0.25468 12.28700 0.57334 0.79788 0 qiqi GNSS
75.47900 38.85300 -0.14880 21.97182 0.24220 0.44831 0 gaze GNSS
76.46300 38.65600 -1.43949 20.35959 0.20090 0.21695 0 kizi GNSS
77.24800 38.41200 -2.89553 20.64717 0.32484 1.13304 0 shac GNSS
76.30577 32.24760 0.22058 28.81270 0.72127 0.74075 0 nadi GNSS
78.36650 30.39900 5.38808 31.43938 1.69201 0.72938 0 cham GNSS
89.33900 38.11000 6.19467 10.57206 0.40374 0.50134 0 g333 GNSS
75.76800 37.84000 -2.01676 21.41596 0.38440 0.48420 0 i407 GNSS
92.41500 27.27000 13.58780 23.93870 0.60889 0.52223 0 bomd GNSS
73.82100 38.50300 -5.96440 20.55975 0.59869 0.31707 0 akba GNSS
104.53675 30.37525 5.91809 -2.24959 0.57951 0.27085 0 jyan GNSS
104.24740 21.18960 6.71539 -4.23852 0.69628 0.41884 0 mon1 GNSS
81.34500 41.60100 2.70094 8.14763 0.82945 0.72000 0 i059 GNSS
80.23900 41.14300 1.90487 15.26117 0.38153 1.63493 0 i061 GNSS
80.34100 34.43800 -1.08212 17.91210 0.34126 0.74703 0 j315 GNSS
75.96714 40.71713 -0.24365 12.07699 0.37689 0.32798 0 aks4 GNSS
71.72092 42.01458 -1.22084 1.86617 0.62029 0.39386 0 cha4 GNSS
76.29818 40.81641 0.28927 11.88302 0.21643 0.27530 0 kul4 GNSS
74.07600 40.43600 -1.76445 10.15535 0.79782 0.30487 0 oyt4 GNSS
75.77200 40.47600 0.30315 11.47233 0.37690 0.27224 0 sme4 GNSS
27.39281 40.81074 -3.41442 -5.14037 0.46067 0.36028 0 yenb GNSS
