lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
77.60217 34.12833 -2.83203 19.68244 0.38417 0.15994 0 rscl GNSS
35.62970 32.98119 -3.54706 10.22392 0.07206 0.14955 0 kn08 GNSS
106.68377 37.45085 3.73336 -1.96111 0.47128 0.08718 0 d098 GNSS
106.50900 33.91500 5.25322 -1.53760 0.72543 0.24938 0 h001 GNSS
106.20400 35.66700 5.71251 -2.72278 0.14962 0.30702 0 g020 GNSS
106.35300 37.81100 3.83439 -1.76966 0.38945 0.23111 0 d096 GNSS
105.98500 36.27900 6.24667 -0.93369 0.64737 0.32577 0 g013 GNSS
105.29400 36.50400 8.40426 -1.52482 0.49224 0.56909 0 g014 GNSS
106.58100 35.45800 5.72387 -2.60455 0.29325 0.22436 0 g024 GNSS
105.79400 35.07900 5.92454 -2.57496 0.18465 0.59051 0 g030 GNSS
106.40100 34.51600 5.47130 -3.02519 0.53895 0.18881 0 g036 GNSS
104.10400 35.03800 7.72744 -0.11152 0.29239 0.09411 0 g114 GNSS
104.54200 35.04600 7.59687 -0.38688 0.30241 0.20040 0 g116 GNSS
104.94000 34.71400 7.04579 -1.69066 0.46541 0.36753 0 g120 GNSS
104.91500 34.46700 7.21961 -1.35249 0.36568 0.48398 0 g121 GNSS
77.12567 28.48189 7.42762 32.38795 0.86726 0.52421 0 delh GNSS
78.97300 32.77900 -1.35867 18.86574 0.24731 0.41347 0 hanl GNSS
100.93600 37.96700 4.43309 2.16988 0.48826 0.51963 0 g065 GNSS
100.16200 37.31500 7.89891 3.04014 0.22767 0.04901 0 g075 GNSS
104.48000 34.85000 7.77995 0.45380 0.61794 0.35473 0 g119 GNSS
106.56000 34.73275 6.27083 -2.07512 0.14269 0.20383 0 g362 GNSS
31.34305 29.86200 -3.37016 5.75418 0.43375 0.19277 0 phlw GNSS
109.22100 34.36900 5.80419 -3.22797 0.72695 0.42945 0 xian GNSS
92.41500 27.27000 13.48565 23.77029 1.21963 0.46822 0 bomd GNSS
85.53800 38.08100 -1.27329 11.51653 0.33006 0.31505 0 jb46 GNSS
42.45700 37.52800 -7.32153 15.11269 0.77976 0.43567 0 srnk GNSS
92.73178 23.72356 6.62243 32.76783 0.39113 0.20590 0 aizw GNSS
93.92500 24.74900 1.77851 23.95909 0.34740 0.21666 0 imph GNSS
106.15500 33.34000 5.67219 -2.53977 0.42612 0.23617 0 h007 GNSS
105.22600 32.57100 5.88598 -2.04808 0.97884 0.21122 0 h010 GNSS
99.53550 25.46337 -1.46999 -10.55324 0.47826 0.59998 0 h205 GNSS
35.60805 32.97425 -3.67575 9.51151 0.02517 0.27318 0 kn02 GNSS
109.97375 41.76469 1.96519 -1.22763 0.25631 0.22741 0 d040 GNSS
106.81400 39.68000 3.09073 -2.09152 0.31672 0.38259 0 d084 GNSS
104.50500 40.73900 2.30662 -0.22847 0.61673 0.13385 0 g042 GNSS
89.91550 38.40900 4.69021 6.79216 0.98453 0.89154 0 scan GNSS
78.36733 30.39622 5.02044 31.45581 0.53676 0.49962 0 cham GNSS
41.05700 38.95900 -6.65206 12.51360 0.73939 0.44490 0 solh GNSS
41.79331 38.75360 -5.52041 12.77104 0.62747 0.54776 0 krkt GNSS
75.08600 43.37900 -1.27245 1.35873 0.20482 0.39795 0 kur4 GNSS
70.94000 42.78300 -1.79166 0.37066 0.49642 0.45617 0 ktau GNSS
29.92900 40.42500 -20.65143 -3.23228 1.45622 1.24350 0 iuck GNSS
36.33500 41.30350 -1.56603 2.14854 0.27454 0.11126 0 sam1 GNSS
102.99100 33.57100 10.96387 -0.78109 0.22981 0.32496 0 h026 GNSS
104.57100 32.40500 6.17742 -2.14142 0.61501 0.18373 0 h032 GNSS
106.44300 38.88800 3.47095 -0.50811 0.25325 0.84994 0 d367 GNSS
105.19900 35.21500 6.71484 -1.19818 0.23534 0.27297 0 g357 GNSS
81.63478 28.58533 6.20630 34.34062 0.53217 0.57534 0 ska0 GNSS
72.35231 33.13298 1.31333 29.44013 0.43222 0.25879 0 903x GNSS
72.45880 32.60816 1.83604 26.46973 0.15625 0.47706 0 2004 GNSS
44.09611 40.17800 2.02159 6.87521 0.38803 0.63313 0 mmor GNSS
91.88500 25.56600 11.26365 34.29157 0.27137 0.12384 0 shln GNSS
71.48700 34.00400 1.24081 27.47237 0.54800 0.67571 0 nceg GNSS
95.80100 40.51400 1.49770 3.31505 0.46717 0.29393 0 jb28 GNSS
103.61300 32.59100 7.95741 -2.38260 0.27073 0.13817 0 h030 GNSS
77.17200 28.54400 8.19063 32.29725 0.48675 0.22577 0 jnuc GNSS
85.79171 20.26257 13.46819 36.66651 0.51009 0.24445 0 bhub GNSS
84.33400 43.65200 2.16573 6.76249 0.19914 0.43517 0 i045 GNSS
93.62600 42.81000 3.29636 4.66252 0.34190 0.44179 0 jb43 GNSS
86.33300 37.21300 3.97384 13.67094 0.73928 0.62475 0 at03 GNSS
37.22000 38.17900 -14.31293 9.48496 0.22297 0.43990 0 elbi GNSS
40.05200 38.96300 -16.31090 9.89991 1.14807 1.02258 0 kako GNSS
99.19600 34.27100 16.39559 4.04513 0.48101 0.66816 0 j406 GNSS
104.24725 21.18956 6.54284 -4.41802 0.73686 0.74343 0 mon1 GNSS
97.95600 34.40000 19.07082 5.47131 0.52477 1.05554 0 j400 GNSS
75.96700 40.71700 -0.23225 12.14244 0.16190 0.57935 0 aks4 GNSS
78.96600 39.87700 -0.13685 16.71222 0.83519 0.62760 0 akta GNSS
73.53800 40.07500 0.77577 7.59775 0.23730 0.39646 0 ask4 GNSS
75.47900 38.85300 0.04065 21.90392 0.63783 0.59718 0 gaze GNSS
73.79600 39.65400 0.63974 9.99465 0.43442 0.57938 0 ikz4 GNSS
73.68600 40.63700 -2.84595 7.82658 0.11879 0.17961 0 jlk4 GNSS
76.46300 38.65600 -1.47027 20.26304 0.19336 0.28461 0 kizi GNSS
76.29800 40.81600 0.27714 11.91016 0.41155 0.02078 0 kul4 GNSS
73.79600 38.13700 -6.26620 22.63934 0.34674 0.93920 0 murg GNSS
74.07600 40.43600 -1.82861 10.16411 0.07239 0.05634 0 oyt4 GNSS
76.97800 40.84400 -0.52202 12.05505 0.23982 0.65318 0 qiqi GNSS
78.40800 43.05700 1.52932 4.78260 0.21810 0.40526 0 saty GNSS
77.24800 38.41200 -2.72344 20.69482 0.18152 1.27657 0 shac GNSS
75.77200 40.47600 0.21793 11.32660 0.08671 0.59091 0 sme4 GNSS
73.55500 42.20600 0.13252 3.43982 0.39315 0.20088 0 suu4 GNSS
73.82400 42.32000 -0.47129 1.78641 0.24622 0.28988 0 tus4 GNSS
71.72100 42.01500 -1.22100 1.53592 0.38297 0.33030 0 cha4 GNSS
34.79666 41.46068 -2.49944 0.77743 0.08911 0.48324 0 boyt GNSS
38.07425 40.16244 -13.02708 6.68062 0.15492 0.35082 0 sseh GNSS
38.99689 37.17489 -7.88932 14.47147 0.17275 0.25014 0 hrrn GNSS
103.86500 30.69200 6.42427 -2.66391 0.52188 0.44798 0 h059 GNSS
103.00367 29.97550 7.39449 -3.94389 0.49690 0.94020 0 h065 GNSS
103.46800 29.60200 5.65219 -3.17246 0.56491 1.10653 0 h076 GNSS
102.65500 29.34800 7.28392 -4.18951 0.64561 0.61088 0 h077 GNSS
103.04300 28.84700 6.20600 -3.95131 0.83265 0.33391 0 h086 GNSS
103.97800 28.60500 5.64021 -2.70589 1.04385 0.98331 0 h088 GNSS
100.09400 25.97900 2.01429 -12.87381 0.75794 0.82891 0 h124 GNSS
102.57700 24.37500 2.62267 -10.22611 0.56297 0.36223 0 h149 GNSS
102.83600 23.22400 5.24664 -5.07652 0.98822 0.40071 0 h166 GNSS
99.29300 27.18000 4.37282 -11.30671 0.70130 0.35848 0 h196 GNSS
98.81500 25.98700 1.45186 -8.73069 0.87663 0.61241 0 h203 GNSS
106.03400 30.80400 5.78630 -2.22546 0.16033 0.44764 0 jb24 GNSS
106.66500 26.41500 5.57114 -2.05920 0.69572 0.39597 0 jb25 GNSS
106.83100 22.10700 5.33988 -2.35951 0.97484 0.37495 0 jb26 GNSS
99.91800 22.55400 -0.65780 -3.97248 0.34933 0.44256 0 jb42 GNSS
113.73900 39.29300 3.55652 -1.81562 0.49987 0.20301 0 a038 GNSS
114.65000 38.33200 3.17168 -1.87572 0.23531 0.20774 0 c006 GNSS
114.35700 38.02800 3.26206 -2.39242 0.28757 0.20324 0 c016 GNSS
114.68400 36.43900 4.08207 -1.69160 0.24503 0.24613 0 c030 GNSS
113.21200 35.26800 4.42569 -2.33127 0.19396 0.17929 0 c047 GNSS
112.40500 34.70300 5.10275 -2.23231 0.36531 0.16935 0 c052 GNSS
113.86400 34.02800 4.56191 -2.24337 0.22798 0.49344 0 c053 GNSS
113.31200 32.75100 5.38690 -2.86243 0.39308 0.62317 0 c059 GNSS
111.47500 33.28000 4.77994 -2.14012 0.31591 0.27706 0 c060 GNSS
111.20600 40.26600 3.11095 -0.91669 0.14896 0.59505 0 d009 GNSS
111.15100 34.75400 5.68385 -1.89269 0.16654 0.35567 0 d037 GNSS
