lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
106.68377 37.45085 3.77696 -1.97539 0.34531 0.21905 0 d098 GNSS
35.62970 32.98119 -3.55445 10.20751 0.11808 0.22770 0 kn08 GNSS
77.60214 34.12857 -2.63886 19.78609 0.79235 0.29270 0 rscl GNSS
106.50900 33.91500 5.29057 -1.54115 0.30157 0.26084 0 h001 GNSS
106.35300 37.81100 3.88062 -1.77094 0.26757 0.36715 0 d096 GNSS
105.98500 36.27900 6.28750 -0.93780 0.23268 0.33206 0 g013 GNSS
105.29400 36.50400 8.44280 -1.52249 0.17303 0.29923 0 g014 GNSS
106.58100 35.45800 5.75553 -2.60583 0.22724 0.31418 0 g024 GNSS
105.79400 35.07900 5.95963 -2.57804 0.25145 0.27498 0 g030 GNSS
106.40100 34.51600 5.50431 -3.02639 0.30510 0.32828 0 g036 GNSS
104.10400 35.03800 7.76643 -0.10887 0.48638 0.23448 0 g114 GNSS
104.54200 35.04600 7.63016 -0.38629 0.33390 0.22338 0 g116 GNSS
104.94000 34.71400 7.07441 -1.68580 0.48767 0.36773 0 g120 GNSS
104.91500 34.46700 7.25643 -1.35081 0.32371 0.22963 0 g121 GNSS
106.15500 33.34000 5.71248 -2.52913 0.31705 0.23929 0 h007 GNSS
105.22600 32.57100 5.93234 -2.02487 0.38675 0.25382 0 h010 GNSS
100.93600 37.96700 4.47318 2.18228 0.33076 0.24479 0 g065 GNSS
100.16200 37.31500 7.94672 3.05012 0.25850 0.16155 0 g075 GNSS
104.48000 34.85000 7.85372 0.53404 0.37760 0.52529 0 g119 GNSS
106.56000 34.73279 6.37445 -2.04375 0.22929 0.28828 0 g362 GNSS
85.53800 38.08100 -1.24946 11.52972 0.48599 0.39999 0 jb46 GNSS
102.99100 33.57100 10.99300 -0.76304 0.28795 0.29722 0 h026 GNSS
104.57100 32.40500 6.25550 -2.18216 0.41632 0.26081 0 h032 GNSS
99.53567 25.46350 -1.31086 -10.73236 0.77177 0.96877 0 h205 GNSS
106.81400 39.68000 3.14198 -2.09519 0.31048 0.28876 0 d084 GNSS
104.50500 40.73900 2.35721 -0.22871 0.18481 0.24351 0 g042 GNSS
31.34343 29.86157 -3.36636 5.73997 0.26091 0.32690 0 phlw GNSS
103.61300 32.59100 8.03809 -2.37024 0.31088 0.24774 0 h030 GNSS
29.92893 40.42473 -19.65809 -2.74050 1.34939 0.67500 0 iuck GNSS
42.45743 37.52791 -7.40957 15.41228 0.57578 0.65417 0 srnk GNSS
103.00357 29.97543 7.38409 -3.99178 0.31049 0.31580 0 h065 GNSS
35.60805 32.97425 -3.68317 9.49511 0.10246 0.29943 0 kn02 GNSS
109.97375 41.76469 2.01056 -1.23550 0.29695 0.30389 0 d040 GNSS
106.44300 38.88800 3.51343 -0.50678 0.34865 0.44487 0 d367 GNSS
105.19900 35.21500 6.93417 -1.32901 0.60085 0.37956 0 g357 GNSS
77.19200 32.31700 -1.82807 24.39780 0.51932 2.14717 0 kot1 GNSS
109.22149 34.36867 5.69468 -2.83458 0.47709 0.58735 0 xian GNSS
95.80100 40.51400 1.37782 3.26771 0.43971 0.31895 0 jb28 GNSS
77.12591 28.48226 7.30785 32.95875 0.86623 0.70176 0 delh GNSS
84.33400 43.65200 2.22371 6.80930 0.23097 0.48153 0 i045 GNSS
93.62600 42.81000 3.33259 4.69092 0.24263 0.62452 0 jb43 GNSS
78.97336 32.77862 -1.15073 18.93383 0.40469 0.46651 0 hanl GNSS
92.73178 23.72356 6.90229 32.79803 0.43162 0.42919 0 aizw GNSS
93.92500 24.74900 1.82380 24.14950 0.50022 0.29127 0 imph GNSS
97.95600 34.40000 19.06353 5.64875 0.64821 0.62779 0 j400 GNSS
99.19600 34.27100 16.44090 4.05075 0.59378 0.59463 0 j406 GNSS
70.94000 42.78300 -1.67792 0.34647 0.39575 0.36549 0 kta4 GNSS
75.08600 43.37900 -1.12475 1.55469 0.40568 0.71639 0 kur4 GNSS
41.79286 38.75328 -5.57895 12.39176 0.37784 0.36395 0 krkt GNSS
41.05681 38.95880 -5.92327 12.99736 0.82680 0.28634 0 solh GNSS
103.46800 29.60200 5.59837 -3.25869 0.53608 0.42267 0 h076 GNSS
102.65500 29.34800 7.27845 -3.88313 0.41091 0.52795 0 h077 GNSS
103.04300 28.84700 6.09021 -3.84923 0.84224 0.42923 0 h086 GNSS
100.09400 25.97900 2.09187 -12.74776 1.04820 0.63989 0 h124 GNSS
102.57700 24.37500 2.37199 -10.36402 0.88841 0.48647 0 h149 GNSS
102.83600 23.22400 5.10658 -4.91618 0.83434 0.58613 0 h166 GNSS
99.29300 27.18000 4.59127 -11.00061 0.60790 0.57013 0 h196 GNSS
98.81500 25.98700 1.33142 -8.66008 0.59797 0.38069 0 h203 GNSS
106.03400 30.80400 5.70129 -2.29165 0.31620 0.32414 0 jb24 GNSS
99.91800 22.55400 -0.82068 -3.90412 0.46579 0.29194 0 jb42 GNSS
100.81400 35.24400 10.76946 5.04353 0.36405 0.51062 0 g358 GNSS
44.09611 40.17800 2.04055 6.85828 0.24206 0.35553 0 mmor GNSS
78.96607 39.87701 -0.26722 16.56931 0.39546 0.61567 0 akta GNSS
76.97792 40.84425 -0.25432 12.28292 0.29496 0.81376 0 qiqi GNSS
75.47900 38.85300 -0.14513 21.96571 0.34532 0.37093 0 gaze GNSS
76.46300 38.65600 -1.43615 20.35113 0.40271 0.42573 0 kizi GNSS
77.24800 38.41200 -2.89286 20.63964 0.69976 0.82120 0 shac GNSS
76.30577 32.24760 0.21944 28.80624 0.88953 1.02817 0 nadi GNSS
78.36650 30.39900 5.38830 31.43150 0.63827 0.92254 0 cham GNSS
89.33900 38.11000 6.19348 10.56438 0.51896 0.54409 0 g333 GNSS
75.76800 37.84000 -2.03736 21.41894 0.55405 0.29980 0 i407 GNSS
92.41500 27.27000 13.57874 23.92930 0.86145 0.76099 0 bomd GNSS
73.82100 38.50300 -5.96083 20.54849 0.31351 0.52673 0 akba GNSS
104.53675 30.37525 5.92336 -2.25328 0.55912 0.40168 0 jyan GNSS
104.24740 21.18960 6.71292 -4.24324 0.54096 0.33375 0 mon1 GNSS
81.34500 41.60100 2.70143 8.15008 1.03562 0.69966 0 i059 GNSS
80.23900 41.14300 1.90529 15.25935 0.63387 0.50766 0 i061 GNSS
80.34100 34.43800 -1.12676 17.92925 0.57148 0.64641 0 j315 GNSS
75.96714 40.71713 -0.24363 12.07353 0.28111 0.38574 0 aks4 GNSS
71.72092 42.01458 -1.22030 1.84845 0.36232 0.63588 0 cha4 GNSS
76.29818 40.81641 0.28916 11.88033 0.31164 0.33048 0 kul4 GNSS
74.07600 40.43600 -1.76070 10.14920 0.18660 0.20416 0 oyt4 GNSS
75.77200 40.47600 0.30622 11.46682 0.26066 0.37182 0 sme4 GNSS
27.39281 40.81074 -3.42887 -5.16602 0.40875 0.42429 0 yenb GNSS
40.05220 38.96256 -16.19416 9.19962 0.33424 2.06014 0 kako GNSS
37.22001 38.17898 -14.64115 9.51913 0.21384 0.19356 0 elbi GNSS
103.86500 30.69200 6.45906 -2.65391 0.61741 0.61161 0 h059 GNSS
104.07300 29.65200 6.21650 -2.46883 0.26445 0.45100 0 h070 GNSS
103.97800 28.60500 5.66406 -2.69702 0.72357 0.47068 0 h088 GNSS
101.57300 24.98500 1.76847 -10.30180 0.53311 0.40723 0 h136 GNSS
102.15300 24.67600 2.17574 -10.76332 0.40668 0.33459 0 h145 GNSS
99.83400 23.04500 0.13736 -7.56752 0.73777 0.57652 0 h222 GNSS
99.26000 23.13500 -2.74287 -4.48336 0.39408 0.38442 0 h223 GNSS
99.45400 22.73800 -0.35729 -6.21541 0.41023 0.58673 0 h225 GNSS
106.66500 26.41500 5.59349 -2.05998 0.39392 0.36401 0 jb25 GNSS
106.83100 22.10700 5.34373 -2.36071 0.35194 0.40329 0 jb26 GNSS
113.73900 39.29300 3.71962 -1.60727 0.32319 0.31877 0 a038 GNSS
114.65000 38.33200 3.22894 -1.88370 0.27613 0.31790 0 c006 GNSS
114.35700 38.02800 3.30889 -2.40575 0.45797 0.40245 0 c016 GNSS
114.68400 36.43900 4.12494 -1.69850 0.42903 0.41054 0 c030 GNSS
113.21200 35.26800 4.45925 -2.34457 0.22738 0.25277 0 c047 GNSS
112.40500 34.70300 5.15215 -2.23667 0.24043 0.31903 0 c052 GNSS
113.86400 34.02800 4.59388 -2.25387 0.37664 0.42543 0 c053 GNSS
113.31200 32.75100 5.42278 -2.87530 0.34289 0.29291 0 c059 GNSS
111.47500 33.28000 4.63898 -2.19742 0.40265 0.23396 0 c060 GNSS
111.20600 40.26600 3.08259 -0.44938 0.25246 0.69063 0 d009 GNSS
111.15100 34.75400 5.72646 -1.90474 0.22404 0.34192 0 d037 GNSS
106.35200 39.19600 2.80106 -0.50818 0.34343 0.55260 0 d087 GNSS
110.36744 31.01649 5.48966 -2.64781 0.49192 0.44092 0 f031 GNSS
95.25700 32.89400 23.75505 6.02691 0.61518 0.30289 0 j008 GNSS
81.19000 32.38200 1.99157 18.74939 0.35100 0.32608 0 j044 GNSS
29.79822 40.71993 -10.29675 -1.39342 1.16045 0.93940 0 kr07 GNSS
75.38800 40.51700 -0.36316 11.66744 0.36459 0.46120 0 turg GNSS
78.68000 29.84800 8.66231 33.34001 1.13830 0.85677 0 lans GNSS
77.17200 28.54400 8.47413 32.37407 0.67520 0.42245 0 jnuc GNSS
86.33300 37.21300 3.95853 13.86272 0.73385 0.58292 0 at3a GNSS
38.21500 38.45618 -13.18744 10.22384 0.81798 0.26379 0 mlty GNSS
104.02850 21.48100 6.84938 -4.47705 0.24575 0.28861 0 tpu1 GNSS
78.54200 41.79500 1.69690 10.93723 0.34197 0.38282 0 akh4 GNSS
77.75000 41.86000 1.00200 9.87783 0.25103 0.29533 0 ara4 GNSS
76.66500 41.69300 0.47507 9.17091 0.37747 0.43227 0 arc4 GNSS
74.82700 40.83800 -0.59383 8.29079 0.21248 0.21824 0 arp4 GNSS
73.53800 40.07500 0.86855 7.61143 0.34569 0.34822 0 ask4 GNSS
75.01900 41.57600 -0.25788 5.27218 0.22652 0.43149 0 bau4 GNSS
75.08300 41.07900 -0.99183 8.33251 0.20771 0.28258 0 bay4 GNSS
75.03000 40.64600 -0.19317 9.47753 0.25684 0.33893 0 bet4 GNSS
75.42600 40.75700 -0.22248 10.92725 0.36308 0.44304 0 bke4 GNSS
75.02000 41.18600 -1.00197 8.76163 0.23557 0.30483 0 btr4 GNSS
75.75000 40.68600 0.27668 11.96644 0.38281 0.43937 0 cek4 GNSS
77.73900 41.52700 0.90085 11.85847 0.28455 0.35907 0 chk4 GNSS
76.05200 41.33400 -0.19558 11.00396 0.34041 0.50076 0 cht4 GNSS
75.04100 40.78200 -0.32284 9.48609 0.22047 0.33860 0 dar4 GNSS
76.49800 41.24500 -0.27839 12.33054 0.33590 0.51981 0 dja4 GNSS
74.46900 40.98700 -0.77009 8.17996 0.28005 0.34738 0 djr4 GNSS
74.36600 41.47600 -1.54274 5.75512 0.23312 0.44273 0 dyu4 GNSS
76.46800 41.82000 -0.39837 8.49982 0.17451 0.17136 0 elb4 GNSS
74.45200 41.82100 -0.86179 5.42037 0.23176 0.35351 0 eme4 GNSS
76.42200 41.49400 0.42970 11.64629 0.34909 0.38145 0 eng4 GNSS
73.79600 39.65400 0.73775 10.01779 0.35728 0.30960 0 ikz4 GNSS
78.21000 41.60100 1.59106 11.28066 0.34881 0.42563 0 ish4 GNSS
73.68600 40.63700 -2.71810 7.84256 0.25679 0.25567 0 jlk4 GNSS
76.10100 41.17300 -0.86879 11.42928 0.26421 0.40054 0 kai4 GNSS
76.77600 41.73300 0.17170 9.79916 0.26942 0.42134 0 kar4 GNSS
76.84000 41.13200 -0.02823 12.16861 0.26188 0.24860 0 kasu GNSS
74.92800 41.73700 -0.41682 5.31590 0.27448 0.33612 0 kkc4 GNSS
76.20500 41.90200 -0.41479 8.38679 0.24311 0.30453 0 kkd4 GNSS
75.55000 41.01800 -0.96937 9.95318 0.44435 0.45938 0 kky4 GNSS
76.40800 41.89200 -1.14637 9.00245 0.34691 0.47735 0 kog4 GNSS
76.52000 40.91800 -0.07811 13.12238 0.46336 0.44173 0 kos4 GNSS
76.07200 41.78100 -0.13573 7.82178 0.17221 0.30664 0 krb4 GNSS
76.43400 41.12200 -0.46658 11.71992 0.21285 0.28718 0 krl6 GNSS
75.04800 41.48700 -0.62025 6.40284 0.22774 0.28055 0 krt4 GNSS
