lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 name type
12.87869 49.14430 -0.01136 0.12724 0.21540 0.06641 0.08268 0.29630 0 0 0 wtzr GNSS
12.34494 45.43580 -0.05682 1.80330 -1.21664 0.17155 0.16645 0.53614 0 0 0 ven1 GNSS
91.10400 29.65733 17.55798 18.75570 0.91710 0.28453 0.28866 0.34072 0 0 0 lhas GNSS
50.60814 26.20914 3.51189 21.72088 -0.47273 0.23515 0.24602 0.37001 0 0 0 bahr GNSS
80.95576 26.91221 8.32523 34.69574 -2.23907 0.44927 0.33681 0.62240 0 0 0 lcki GNSS
66.88549 39.13471 -0.78565 1.28006 -1.03753 0.38049 0.34398 0.66605 0 0 0 kit3 GNSS
7.46510 46.87710 0.00347 0.38866 0.76389 0.08745 0.09208 0.20221 0 0 0 zimm GNSS
1.48122 43.55962 0.06947 0.16787 -0.31302 0.08374 0.08515 0.24985 0 0 0 toul GNSS
74.69427 42.67977 -1.17105 2.93668 0.85990 0.26005 0.25081 0.78129 0 0 0 pol2 GNSS
16.70450 40.64910 0.79636 4.36480 0.44242 0.10646 0.09383 0.17710 0 0 0 mate GNSS
11.27967 48.08604 0.02739 0.23968 -0.02805 0.09477 0.10108 0.46623 0 0 0 ober GNSS
88.17303 39.02316 1.14142 8.99017 -0.96410 0.52030 0.39597 0.57504 0 0 0 xjrq GNSS
101.40171 37.46792 8.08971 2.31139 0.24785 0.27767 0.17207 0.25853 0 0 0 qhme GNSS
15.49348 47.06710 0.50918 0.65971 -0.13454 0.10679 0.13626 0.37098 0 0 0 graz GNSS
23.93248 38.07856 -16.33720 -25.48449 0.17200 0.28739 0.21824 0.50681 0 0 0 dion GNSS
4.38757 51.98609 -0.19433 -0.26714 -0.46839 0.10989 0.12527 0.22880 0 0 0 delf GNSS
11.89187 45.41101 -0.06359 1.65329 -0.65734 0.10971 0.25013 0.49601 0 0 0 pado GNSS
77.01690 43.17873 -0.56308 3.29831 0.47121 0.28645 0.43860 0.25865 0 0 0 sele GNSS
0.33591 50.86734 -0.22258 0.18691 -0.09671 0.08025 0.07276 0.23109 0 0 0 hers GNSS
11.12196 42.42803 -0.92274 0.64462 -0.23158 0.17303 0.13688 0.48555 0 0 0 maon GNSS
12.10744 42.41996 -1.36943 0.80871 0.81738 0.29828 0.29955 0.63615 0 0 0 virb GNSS
100.23631 38.18434 5.00949 2.24169 0.73048 0.31097 0.19847 0.80668 0 0 0 qhql GNSS
29.01934 41.10445 -0.80462 -1.32072 -0.04673 0.30128 0.26219 0.27161 0 0 0 ista GNSS
14.78561 49.91370 -0.28527 0.00819 0.20604 0.07619 0.06866 0.35182 0 0 0 gope GNSS
5.35678 43.27846 -0.14289 0.07995 -0.52248 0.09299 0.08830 0.23574 0 0 0 mars GNSS
8.61633 44.92313 -0.16505 0.45425 -0.32154 0.16010 0.20254 0.54765 0 0 0 ale0 GNSS
9.11116 39.22927 -0.20619 0.38388 -0.43772 0.08684 0.09487 0.22442 0 0 0 cag1 GNSS
32.75848 39.88736 -23.32305 -1.26957 -1.04979 0.51236 0.34891 0.20631 0 0 0 ankr GNSS
33.39645 35.14099 -6.53673 3.42219 0.03878 0.12407 0.14699 0.44072 0 0 0 nico GNSS
34.76314 30.59760 -2.82809 7.66830 0.92934 0.10435 0.09922 0.22430 0 0 0 ramo GNSS
8.40904 49.01068 0.05731 0.11654 -0.13362 0.08343 0.08006 0.21555 0 0 0 karl GNSS
11.35546 44.50252 0.87783 3.44157 -1.02142 0.30425 0.36346 0.90913 0 0 0 blgn GNSS
13.78816 45.66054 -0.22359 2.46967 -0.20042 0.14361 0.06576 0.31088 0 0 0 rtri GNSS
102.79732 25.02961 4.40298 -12.19015 -0.29911 0.91641 0.71074 0.44560 0 0 0 kunm GNSS
14.98979 36.87586 -1.73127 4.64917 -0.72991 0.11116 0.09572 0.15974 0 0 0 not1 GNSS
29.45069 40.78672 -5.03085 -1.36016 -0.80074 0.39230 0.22306 0.23542 0 0 0 tubi GNSS
4.35913 50.79785 -0.30599 0.02327 0.38961 0.11880 0.08062 0.20275 0 0 0 brus GNSS
8.97275 39.13590 -0.18659 0.33670 -0.30810 0.08224 0.04498 0.18271 0 0 0 cagl GNSS
6.92061 43.75471 -0.01205 0.19124 0.12156 0.06695 0.04965 0.13992 0 0 0 gras GNSS
17.27388 48.37270 0.14321 0.27093 0.19841 0.09450 0.08226 0.45896 0 0 0 mopi GNSS
87.60067 43.80795 2.28800 7.68414 0.82943 0.34571 0.52652 0.58974 0 0 0 urum GNSS
115.89249 39.60860 3.42676 -1.28236 1.31798 0.33827 0.31633 0.96345 0 0 0 bjfs GNSS
79.03528 40.50338 0.83964 14.80283 -0.57806 0.39200 0.26884 0.71964 0 0 0 i073 GNSS
75.25018 39.71807 -0.98278 12.74188 -0.99859 0.22647 0.23888 0.26864 0 0 0 i078 GNSS
76.17408 38.93539 -0.40069 20.11224 -3.26912 0.42614 0.26556 0.25798 0 0 0 i083 GNSS
104.81680 33.42300 7.11882 -2.00578 -1.07873 0.45218 0.34786 0.18402 0 0 0 gswd GNSS
103.17731 26.10730 6.34282 -6.94429 1.13376 0.25088 0.44300 0.72817 0 0 0 yndc GNSS
74.75110 42.99850 -1.18743 0.93955 -0.06714 0.31686 0.23501 1.18819 0 0 0 chum GNSS
82.97693 41.72344 2.71898 11.35059 -1.44206 0.55615 0.43447 0.27315 0 0 0 xjkc GNSS
26.12574 44.46394 -0.68659 -1.05296 2.27805 0.20097 0.14758 0.42519 0 0 0 bucu GNSS
11.64680 44.52000 1.11481 2.46557 -1.44530 0.13613 0.15032 0.25319 0 0 0 medi GNSS
30.49673 50.36418 -0.94442 -0.07637 0.17572 0.07915 0.17581 0.17925 0 0 0 glsv GNSS
26.68849 39.31142 -19.98007 -12.18789 0.19750 0.24573 0.19930 1.26844 0 0 0 ayka GNSS
7.82646 44.39040 0.32782 0.17377 0.48348 0.08662 0.16117 0.46929 0 0 0 moge GNSS
11.00050 45.44313 0.09415 0.90420 -0.64241 0.13552 0.21903 0.64039 0 0 0 vero GNSS
105.80207 35.96258 6.76684 -3.34884 0.92627 0.38856 0.47941 0.56313 0 0 0 g018 GNSS
