lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
35.62970 32.98119 -3.60215 10.23257 0.20890 0.16353 0 kn08 GNSS
77.60186 34.12829 -3.40398 19.46273 0.42737 0.28951 0 rscl GNSS
106.68400 37.45083 3.63556 -1.95833 0.25427 0.09842 0 d098 GNSS
78.97300 32.77900 -1.54983 18.74012 0.55992 0.22290 0 hanl GNSS
106.35300 37.81100 3.88571 -1.73779 0.13360 0.37593 0 d096 GNSS
105.98500 36.27900 6.27397 -1.00813 0.46412 0.45629 0 g013 GNSS
105.29400 36.50400 8.40807 -1.59295 0.61175 0.24297 0 g014 GNSS
106.58100 35.45800 5.71995 -2.66605 0.28469 0.20596 0 g024 GNSS
105.79400 35.07900 5.95452 -2.63071 0.99053 0.58552 0 g030 GNSS
106.40100 34.51600 5.49981 -2.99958 0.13347 0.55383 0 g036 GNSS
104.10400 35.03800 7.80017 -0.19535 0.30372 0.27306 0 g114 GNSS
104.54200 35.04600 7.69413 -0.44023 0.29138 0.37657 0 g116 GNSS
104.94000 34.71400 6.97527 -1.76732 0.33563 0.36267 0 g120 GNSS
104.91500 34.46700 7.19043 -1.43632 0.67554 0.28925 0 g121 GNSS
109.22100 34.36900 5.72667 -3.29187 0.57163 0.31809 0 xian GNSS
77.12562 28.48188 6.68621 32.16792 0.67844 0.59448 0 delh GNSS
92.41500 27.27000 13.07608 23.50601 0.74841 0.46901 0 bomd GNSS
85.53800 38.08100 -1.27552 11.45888 0.31592 0.34298 0 jb46 GNSS
106.15500 33.34000 5.64416 -2.57914 0.17801 0.06408 0 h007 GNSS
105.22600 32.57100 5.89904 -2.09001 0.25911 0.51325 0 h010 GNSS
99.53550 25.46337 -1.50339 -10.59654 0.96789 0.70670 0 h205 GNSS
35.60805 32.97425 -3.73085 9.52008 0.05985 0.32337 0 kn02 GNSS
109.97375 41.76469 1.93846 -1.24570 0.22920 0.45068 0 d040 GNSS
107.38700 35.28800 4.92842 -2.44020 0.11752 0.20863 0 d065 GNSS
106.81400 39.68000 3.07180 -2.10762 0.41857 0.16463 0 d084 GNSS
104.50500 40.73900 2.27165 -0.25857 0.42787 0.34563 0 g042 GNSS
100.93600 37.96700 4.41463 2.16296 0.58874 0.15356 0 g065 GNSS
100.16200 37.31500 7.90224 2.99234 0.74915 0.14738 0 g075 GNSS
104.48000 34.85000 7.75657 0.34750 0.51699 0.60779 0 g119 GNSS
106.56000 34.73270 6.22344 -2.14168 0.17315 0.27321 0 g362 GNSS
72.45641 32.60849 2.35333 27.74748 0.23169 0.58724 0 2004 GNSS
72.35213 33.13153 1.76244 29.41022 0.23907 0.45453 0 903x GNSS
89.91550 38.40900 4.67981 6.73944 1.02206 0.28988 0 scan GNSS
84.24500 41.78000 2.02150 12.24546 0.25076 0.43434 0 i056 GNSS
92.73178 23.72356 6.19942 32.39450 0.38090 0.77234 0 aizw GNSS
93.92500 24.74900 1.37609 23.75382 0.35377 0.32896 0 imph GNSS
102.99100 33.57100 10.95195 -0.83538 0.26684 0.14791 0 h026 GNSS
104.57100 32.40500 6.19465 -2.17644 0.83289 0.61969 0 h032 GNSS
102.37700 36.49900 10.38608 1.31782 1.20393 1.20393 0 g087 GNSS
112.96900 38.44300 3.28988 -1.62144 0.47502 0.20996 0 a035 GNSS
81.63478 28.58533 5.30623 34.01273 0.56191 0.81527 0 ska0 GNSS
71.48700 34.00400 1.37964 27.52655 0.62632 0.70876 0 nceg GNSS
95.80100 40.51400 1.50489 3.27613 0.29316 0.26277 0 jb28 GNSS
103.61300 32.59100 7.95099 -2.45225 0.71988 0.08292 0 h030 GNSS
84.33400 43.65200 2.19892 6.71600 0.15310 0.35827 0 i045 GNSS
93.62600 42.81000 3.26681 4.62747 0.22176 0.59613 0 jb43 GNSS
86.33300 37.21300 4.08670 13.91101 0.50414 0.63471 0 at03 GNSS
97.95600 34.40000 19.03608 5.60933 1.15201 0.53457 0 j400 GNSS
99.19600 34.27100 16.43676 4.01718 0.88745 0.34093 0 j406 GNSS
42.45720 37.52795 -7.48092 15.32295 0.31539 0.24350 0 srnk GNSS
36.33404 41.30755 -1.65100 2.11904 0.29028 0.16824 0 sams GNSS
29.92896 40.42486 -20.70206 -3.27348 1.52757 0.41614 0 iuck GNSS
38.99689 37.17489 -7.95169 14.44880 0.23218 0.13247 0 hrrn GNSS
103.86500 30.69200 6.43755 -2.69924 0.41307 0.26695 0 h059 GNSS
103.00367 29.97550 7.38902 -4.00344 0.75870 0.16325 0 h065 GNSS
103.46800 29.60200 5.66526 -3.20879 0.57640 1.39854 0 h076 GNSS
102.65500 29.34800 7.30857 -4.27162 1.10743 0.42847 0 h077 GNSS
103.04300 28.84700 6.21915 -4.03303 0.59845 0.72284 0 h086 GNSS
103.97800 28.60500 5.64908 -2.74680 0.64403 0.50818 0 h088 GNSS
100.09400 25.97900 1.97463 -12.92054 0.82665 0.82026 0 h124 GNSS
102.57700 24.37500 2.66419 -10.26490 0.72227 0.20938 0 h149 GNSS
102.83600 23.22400 5.26070 -5.15895 1.49492 0.42776 0 h166 GNSS
99.29300 27.18000 4.33834 -11.37982 0.23443 0.34249 0 h196 GNSS
98.81500 25.98700 1.44887 -8.77697 0.48497 0.23229 0 h203 GNSS
106.03400 30.80400 5.79861 -2.30687 0.53700 0.16408 0 jb24 GNSS
106.66500 26.41500 5.58316 -2.09509 0.19630 0.17138 0 jb25 GNSS
106.83100 22.10700 5.35412 -2.39525 0.20107 0.84229 0 jb26 GNSS
99.91800 22.55400 -0.61148 -4.04288 0.23312 0.24859 0 jb42 GNSS
113.13200 41.01900 1.99614 -0.96095 0.12683 0.58378 0 a005 GNSS
112.84100 39.81900 4.13253 -1.70707 0.19227 0.20603 0 a024 GNSS
113.73900 39.29300 3.62815 -1.57254 0.56911 0.24276 0 a038 GNSS
115.49300 38.81200 3.74306 -1.88098 0.24636 0.11390 0 a087 GNSS
116.12700 38.70800 2.73281 -2.24336 0.35496 0.55823 0 a096 GNSS
116.72200 39.49000 4.17466 -2.18166 0.58178 0.44963 0 a100 GNSS
114.65000 38.33200 3.20511 -1.85259 0.25945 0.40383 0 c006 GNSS
114.35700 38.02800 3.24600 -2.39885 0.57252 0.33751 0 c016 GNSS
113.37100 37.08600 2.71032 -2.12413 0.36567 0.45924 0 c025 GNSS
114.68400 36.43900 4.06621 -1.69537 0.33136 0.29796 0 c030 GNSS
113.77500 35.50000 4.46184 -2.38790 0.10848 0.60704 0 c040 GNSS
115.42200 35.25000 4.23213 -2.67757 0.32881 0.36548 0 c044 GNSS
113.21200 35.26800 4.41522 -2.34180 0.43576 0.17606 0 c047 GNSS
112.40500 34.70300 5.13818 -2.24067 0.17104 0.44683 0 c052 GNSS
113.86400 34.02800 4.55256 -2.19248 0.25327 0.24154 0 c053 GNSS
112.04800 34.12300 5.18696 -2.43186 0.16771 0.21256 0 c055 GNSS
113.31200 32.75100 5.38183 -2.87249 0.70892 0.11009 0 c059 GNSS
111.47500 33.28000 4.62884 -2.20093 0.24760 0.17056 0 c060 GNSS
111.20600 40.26600 3.02028 -0.45232 0.16175 0.65624 0 d009 GNSS
112.22600 36.15000 4.22454 -2.50299 0.48394 0.81503 0 d026 GNSS
111.77200 36.25900 4.90397 -2.37575 0.20254 0.34538 0 d027 GNSS
111.54400 36.12900 5.15121 -2.80318 0.16952 0.42616 0 d029 GNSS
110.98200 34.99600 5.24128 -1.65481 0.18969 0.16296 0 d035 GNSS
111.15100 34.75400 5.67582 -1.90783 0.14530 0.30123 0 d037 GNSS
110.37700 34.82700 4.75937 -1.72712 0.25157 0.36176 0 d038 GNSS
111.06500 34.07000 5.08129 -2.52928 0.44251 0.23733 0 d039 GNSS
107.88600 41.08800 2.00971 -1.71550 0.19218 1.04940 0 d046 GNSS
