lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
35.62970 32.98119 22.75870 22.06347 0.20890 0.16353 0 kn08 GNSS
77.60186 34.12829 25.63303 20.43547 0.42737 0.28951 0 rscl GNSS
106.68400 37.45083 31.66972 -9.18133 0.25427 0.09842 0 d098 GNSS
78.97300 32.77900 27.47802 19.31514 0.55992 0.22290 0 hanl GNSS
106.35300 37.81100 31.92897 -8.87408 0.13360 0.37593 0 d096 GNSS
105.98500 36.27900 34.40450 -8.04775 0.46412 0.45629 0 g013 GNSS
105.29400 36.50400 36.58076 -8.45026 0.61175 0.24297 0 g014 GNSS
106.58100 35.45800 33.83135 -9.86210 0.28469 0.20596 0 g024 GNSS
105.79400 35.07900 34.13101 -9.62003 0.99053 0.58552 0 g030 GNSS
106.40100 34.51600 33.64492 -10.14846 0.13347 0.55383 0 g036 GNSS
104.10400 35.03800 36.09161 -6.73636 0.30372 0.27306 0 g114 GNSS
104.54200 35.04600 35.95658 -7.09799 0.29138 0.37657 0 g116 GNSS
104.94000 34.71400 35.21722 -8.53083 0.33563 0.36267 0 g120 GNSS
104.91500 34.46700 35.43801 -8.19320 0.67554 0.28925 0 g121 GNSS
109.22100 34.36900 33.66647 -11.17122 0.57163 0.31809 0 xian GNSS
77.12562 28.48188 35.53261 33.27868 0.67844 0.59448 0 delh GNSS
92.41500 27.27000 41.71202 20.19999 0.74841 0.46901 0 bomd GNSS
85.53800 38.08100 27.71009 10.12908 0.31592 0.34298 0 jb46 GNSS
106.15500 33.34000 33.82121 -9.66345 0.17801 0.06408 0 h007 GNSS
105.22600 32.57100 34.13979 -8.92932 0.25911 0.51325 0 h010 GNSS
99.53550 25.46337 26.77461 -15.89828 0.96789 0.70670 0 h205 GNSS
35.60805 32.97425 22.62795 21.35540 0.05985 0.32337 0 kn02 GNSS
109.97375 41.76469 29.41441 -9.31689 0.22920 0.45068 0 d040 GNSS
107.38700 35.28800 32.98510 -9.84655 0.11752 0.20863 0 d065 GNSS
106.81400 39.68000 30.97740 -9.36461 0.41857 0.16463 0 d084 GNSS
104.50500 40.73900 30.28828 -6.90648 0.42787 0.34563 0 g042 GNSS
100.93600 37.96700 32.82223 -3.52263 0.58874 0.15356 0 g065 GNSS
100.16200 37.31500 36.37890 -2.48151 0.74915 0.14738 0 g075 GNSS
104.48000 34.85000 36.02673 -6.29376 0.51699 0.60779 0 g119 GNSS
106.56000 34.73270 34.35318 -9.33223 0.17315 0.27321 0 g362 GNSS
72.45641 32.60849 31.28496 30.20588 0.23169 0.58724 0 2004 GNSS
72.35213 33.13153 30.70054 31.89857 0.23907 0.45453 0 903x GNSS
89.91550 38.40900 33.56338 4.14768 1.02206 0.28988 0 scan GNSS
84.24500 41.78000 30.86447 11.29024 0.25076 0.43434 0 i056 GNSS
92.73178 23.72356 34.54832 28.99838 0.38090 0.77234 0 aizw GNSS
93.92500 24.74900 29.78573 20.01927 0.35377 0.32896 0 imph GNSS
102.99100 33.57100 39.32962 -7.07801 0.26684 0.14791 0 h026 GNSS
104.57100 32.40500 34.47633 -8.84191 0.83289 0.61969 0 h032 GNSS
102.37700 36.49900 38.75397 -4.75918 1.20393 1.20393 0 g087 GNSS
112.96900 38.44300 30.73131 -10.44182 0.47502 0.20996 0 a035 GNSS
81.63478 28.58533 34.17566 33.81494 0.56191 0.81527 0 ska0 GNSS
71.48700 34.00400 30.30527 30.26299 0.62632 0.70876 0 nceg GNSS
95.80100 40.51400 30.07394 -0.98717 0.29316 0.26277 0 jb28 GNSS
103.61300 32.59100 36.29174 -8.86192 0.71988 0.08292 0 h030 GNSS
84.33400 43.65200 30.91482 5.73498 0.15310 0.35827 0 i045 GNSS
93.62600 42.81000 31.78840 0.97759 0.22176 0.59613 0 jb43 GNSS
86.33300 37.21300 33.08027 12.35124 0.50414 0.63471 0 at03 GNSS
97.95600 34.40000 47.68205 0.74430 1.15201 0.53457 0 j400 GNSS
99.19600 34.27100 45.02210 -1.19102 0.88745 0.34093 0 j406 GNSS
42.45720 37.52795 19.35698 25.67930 0.31539 0.24350 0 srnk GNSS
36.33404 41.30755 24.08365 13.80525 0.29028 0.16824 0 sams GNSS
