lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
106.68377 37.45085 31.81086 -9.18054 0.61414 0.51007 0 d098 GNSS
35.62970 32.98119 22.81674 22.08241 0.22176 0.35580 0 kn08 GNSS
77.60214 34.12857 26.40839 20.76295 1.27725 0.61783 0 rscl GNSS
106.50900 33.91500 33.43400 -8.72031 0.57308 0.58609 0 h001 GNSS
106.35300 37.81100 31.92055 -8.90615 0.51226 0.59595 0 d096 GNSS
105.98500 36.27900 34.41663 -7.97573 0.43926 0.53050 0 g013 GNSS
105.29400 36.50400 36.61516 -8.37847 0.37686 0.51082 0 g014 GNSS
106.58100 35.45800 33.86719 -9.80112 0.43182 0.54344 0 g024 GNSS
105.79400 35.07900 34.13735 -9.56871 0.51446 0.61455 0 g030 GNSS
106.40100 34.51600 33.65093 -10.17463 0.65717 0.67526 0 g036 GNSS
104.10400 35.03800 36.05684 -6.64808 0.76702 0.54666 0 g114 GNSS
104.54200 35.04600 35.89196 -7.04026 0.66063 0.47939 0 g116 GNSS
104.94000 34.71400 35.31772 -8.45396 0.77217 0.63856 0 g120 GNSS
104.91500 34.46700 35.50247 -8.10755 0.58290 0.51238 0 g121 GNSS
106.15500 33.34000 33.88641 -9.62768 0.67967 0.58931 0 h007 GNSS
105.22600 32.57100 34.16348 -8.86274 0.68091 0.63323 0 h010 GNSS
100.93600 37.96700 32.87745 -3.50764 0.69689 0.57802 0 g065 GNSS
100.16200 37.31500 36.42304 -2.42716 0.50607 0.39004 0 g075 GNSS
104.48000 34.85000 36.12497 -6.10196 0.63301 0.82603 0 g119 GNSS
106.56000 34.73279 34.50545 -9.23293 0.38267 0.45966 0 g362 GNSS
85.53800 38.08100 27.73653 10.20351 0.75768 0.65822 0 jb46 GNSS
102.99100 33.57100 39.36286 -7.00524 0.60399 0.61206 0 h026 GNSS
104.57100 32.40500 34.53238 -8.85009 0.80473 0.51972 0 h032 GNSS
99.53567 25.46350 26.96297 -16.03561 1.46163 1.51540 0 h205 GNSS
106.81400 39.68000 31.04592 -9.34862 0.58558 0.55201 0 d084 GNSS
104.50500 40.73900 30.37643 -6.87069 0.37974 0.44287 0 g042 GNSS
103.61300 32.59100 36.37343 -8.78074 0.60188 0.59662 0 h030 GNSS
29.92893 40.42473 5.30009 10.22068 2.05694 1.13581 0 iuck GNSS
42.45743 37.52791 19.44052 25.77715 0.98867 1.10502 0 srnk GNSS
103.00357 29.97543 35.71464 -10.23801 0.63679 0.73241 0 h065 GNSS
35.60805 32.97425 22.68598 21.37445 0.17262 0.36980 0 kn02 GNSS
109.97375 41.76469 29.48747 -9.30524 0.48157 0.50725 0 d040 GNSS
106.44300 38.88800 31.49435 -7.66608 0.60386 0.68387 0 d367 GNSS
105.19900 35.21500 35.15178 -8.16078 0.87979 0.72330 0 g357 GNSS
77.19200 32.31700 27.18327 25.49099 1.12834 3.20580 0 kot1 GNSS
109.22149 34.36867 33.63135 -10.71102 0.63919 0.79984 0 xian GNSS
95.80100 40.51400 29.94491 -0.98409 0.66987 0.48464 0 jb28 GNSS
77.12591 28.48226 36.16364 34.07997 1.37336 1.14748 0 delh GNSS
84.33400 43.65200 30.93753 5.82491 0.41077 0.73451 0 i045 GNSS
93.62600 42.81000 31.83286 1.04328 0.39328 0.92301 0 jb43 GNSS
78.97336 32.77862 27.88387 19.50762 0.66583 0.78500 0 hanl GNSS
92.73178 23.72356 35.24637 29.39877 0.81105 0.71511 0 aizw GNSS
