lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
106.68377 37.45085 31.81241 -9.17992 0.51801 0.17193 0 d098 GNSS
35.62970 32.98119 22.81689 22.08353 0.22301 0.25535 0 kn08 GNSS
77.60214 34.12857 26.40189 20.77063 0.83110 0.28585 0 rscl GNSS
106.50900 33.91500 33.43389 -8.72006 0.26368 0.19694 0 h001 GNSS
106.35300 37.81100 31.92097 -8.90571 0.45781 0.59189 0 d096 GNSS
105.98500 36.27900 34.41701 -7.97482 0.30900 0.40433 0 g013 GNSS
105.29400 36.50400 36.61564 -8.37751 0.13639 0.28910 0 g014 GNSS
106.58100 35.45800 33.86754 -9.80062 0.36850 0.41996 0 g024 GNSS
105.79400 35.07900 34.13768 -9.56828 0.25304 0.30174 0 g030 GNSS
106.40100 34.51600 33.65099 -10.17407 0.23090 0.27938 0 g036 GNSS
104.10400 35.03800 36.05678 -6.64719 0.51541 0.68783 0 g114 GNSS
104.54200 35.04600 35.89203 -7.03951 0.33898 0.17902 0 g116 GNSS
104.94000 34.71400 35.31789 -8.45240 0.52254 0.70324 0 g120 GNSS
104.91500 34.46700 35.50301 -8.10678 0.40020 0.26901 0 g121 GNSS
106.15500 33.34000 33.88655 -9.62592 0.66120 0.21396 0 h007 GNSS
105.22600 32.57100 34.16220 -8.86196 0.45324 0.13525 0 h010 GNSS
100.93600 37.96700 32.87755 -3.50649 0.26448 0.41822 0 g065 GNSS
100.16200 37.31500 36.42346 -2.42555 0.23143 0.18476 0 g075 GNSS
104.48000 34.85000 36.12538 -6.10118 0.49003 0.59877 0 g119 GNSS
106.56000 34.73279 34.50576 -9.23236 0.53288 0.28388 0 g362 GNSS
85.53800 38.08100 27.73621 10.20744 0.50450 0.43085 0 jb46 GNSS
102.99100 33.57100 39.36219 -7.00396 0.36498 0.73156 0 h026 GNSS
104.57100 32.40500 34.53215 -8.84953 0.39258 0.48907 0 h032 GNSS
99.53567 25.46350 26.96142 -16.03348 0.69048 1.21434 0 h205 GNSS
106.81400 39.68000 31.04709 -9.34827 0.30661 0.24603 0 d084 GNSS
104.50500 40.73900 30.37904 -6.86974 0.39226 0.21990 0 g042 GNSS
103.61300 32.59100 36.37267 -8.77980 0.28785 0.42848 0 h030 GNSS
29.92893 40.42473 5.30340 10.22001 1.57116 0.73641 0 iuck GNSS
42.45743 37.52791 19.44100 25.77625 0.43384 0.52186 0 srnk GNSS
103.00357 29.97543 35.71405 -10.23719 0.35453 0.45327 0 h065 GNSS
35.60805 32.97425 22.68612 21.37553 0.02856 0.32398 0 kn02 GNSS
109.97375 41.76469 29.48960 -9.30534 0.32378 0.28282 0 d040 GNSS
106.44300 38.88800 31.49518 -7.66553 0.40260 1.00427 0 d367 GNSS
105.19900 35.21500 35.15215 -8.15950 0.66787 0.34152 0 g357 GNSS
77.19200 32.31700 27.16955 25.49811 1.05605 2.36152 0 kot1 GNSS
109.22149 34.36867 33.63402 -10.71003 0.51679 0.71780 0 xian GNSS
95.80100 40.51400 29.94703 -0.98423 0.51100 0.39733 0 jb28 GNSS
77.12591 28.48226 36.16367 34.09101 1.39098 0.71233 0 delh GNSS
84.33400 43.65200 30.93953 5.83117 0.21555 0.55082 0 i045 GNSS
93.62600 42.81000 31.84464 1.04530 0.23441 0.83291 0 jb43 GNSS
78.97336 32.77862 27.88320 19.51076 0.71434 0.45337 0 hanl GNSS
92.73178 23.72356 35.25156 29.40665 0.76753 0.56573 0 aizw GNSS
93.92500 24.74900 30.23038 20.41979 0.66513 0.33574 0 imph GNSS
97.95600 34.40000 47.70914 0.86264 0.57522 0.64106 0 j400 GNSS
