lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
77.60217 34.12833 26.20499 20.65509 0.38417 0.15994 0 rscl GNSS
35.62970 32.98119 22.81379 22.05482 0.07206 0.14955 0 kn08 GNSS
106.68377 37.45085 31.76753 -9.18405 0.47128 0.08718 0 d098 GNSS
106.50900 33.91500 33.40009 -8.71479 0.72543 0.24938 0 h001 GNSS
106.20400 35.66700 33.84552 -9.81996 0.14962 0.30702 0 g020 GNSS
106.35300 37.81100 31.87765 -8.90595 0.38945 0.23111 0 d096 GNSS
105.98500 36.27900 34.37720 -7.97330 0.64737 0.32577 0 g013 GNSS
105.29400 36.50400 36.57694 -8.38212 0.49224 0.56909 0 g014 GNSS
106.58100 35.45800 33.83526 -9.80059 0.29325 0.22436 0 g024 GNSS
105.79400 35.07900 34.10104 -9.56429 0.18465 0.59051 0 g030 GNSS
106.40100 34.51600 33.61641 -10.17407 0.53895 0.18881 0 g036 GNSS
104.10400 35.03800 36.01888 -6.65253 0.29239 0.09411 0 g114 GNSS
104.54200 35.04600 35.85932 -7.04464 0.30241 0.20040 0 g116 GNSS
104.94000 34.71400 35.28774 -8.45418 0.46541 0.36753 0 g120 GNSS
104.91500 34.46700 35.46719 -8.10937 0.36568 0.48398 0 g121 GNSS
77.12567 28.48189 36.27403 33.49870 0.86726 0.52421 0 delh GNSS
78.97300 32.77900 27.66918 19.44076 0.24731 0.41347 0 hanl GNSS
100.93600 37.96700 32.84068 -3.51571 0.48826 0.51963 0 g065 GNSS
100.16200 37.31500 36.37557 -2.43371 0.22767 0.04901 0 g075 GNSS
104.48000 34.85000 36.05010 -6.18746 0.61794 0.35473 0 g119 GNSS
106.56000 34.73275 34.40057 -9.26567 0.14269 0.20383 0 g362 GNSS
31.34305 29.86200 22.66436 18.42637 0.43375 0.19277 0 phlw GNSS
109.22100 34.36900 33.74399 -11.10732 0.72695 0.42945 0 xian GNSS
92.41500 27.27000 42.12158 20.46427 1.21963 0.46822 0 bomd GNSS
85.53800 38.08100 27.71231 10.18673 0.33006 0.31505 0 jb46 GNSS
42.45700 37.52800 19.51635 25.46908 0.77976 0.43567 0 srnk GNSS
92.73178 23.72356 34.97133 29.37171 0.39113 0.20590 0 aizw GNSS
93.92500 24.74900 30.18814 20.22453 0.34740 0.21666 0 imph GNSS
106.15500 33.34000 33.84924 -9.62408 0.42612 0.23617 0 h007 GNSS
105.22600 32.57100 34.12673 -8.88739 0.97884 0.21122 0 h010 GNSS
99.53550 25.46337 26.80800 -15.85498 0.47826 0.59998 0 h205 GNSS
35.60805 32.97425 22.68305 21.34683 0.02517 0.27318 0 kn02 GNSS
109.97375 41.76469 29.44114 -9.29881 0.25631 0.22741 0 d040 GNSS
106.81400 39.68000 30.99633 -9.34851 0.31672 0.38259 0 d084 GNSS
104.50500 40.73900 30.32325 -6.87637 0.61673 0.13385 0 g042 GNSS
89.91550 38.40900 33.57379 4.20040 0.98453 0.89154 0 scan GNSS
78.36733 30.39622 33.97127 32.20657 0.53676 0.49962 0 cham GNSS
41.05700 38.95900 19.91442 23.18504 0.73939 0.44490 0 solh GNSS
41.79331 38.75360 21.14852 23.27757 0.62747 0.54776 0 krkt GNSS
75.08600 43.37900 27.42390 3.05961 0.20482 0.39795 0 kur4 GNSS
70.94000 42.78300 26.83465 3.26365 0.49642 0.45617 0 ktau GNSS
29.92900 40.42500 4.29412 9.70208 1.45622 1.24350 0 iuck GNSS
36.33500 41.30350 24.16922 13.83454 0.27454 0.11126 0 sam1 GNSS
