lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
106.68377 37.45085 3.77817 -1.95687 0.55235 0.26875 0 d098 GNSS
35.62970 32.98119 -3.54254 10.25115 0.17457 0.24470 0 kn08 GNSS
77.60214 34.12857 -2.63283 19.79419 0.86194 0.25520 0 rscl GNSS
106.50900 33.91500 5.28732 -1.54280 0.43419 0.34426 0 h001 GNSS
106.20380 35.66728 5.74701 -2.72214 0.23952 0.39388 0 g020 GNSS
106.35300 37.81100 3.87756 -1.76922 0.30933 0.36072 0 d096 GNSS
105.98500 36.27900 6.28647 -0.93553 0.20628 0.35024 0 g013 GNSS
105.29400 36.50400 8.44285 -1.52029 0.44002 0.33190 0 g014 GNSS
106.58100 35.45800 5.75644 -2.60418 0.37784 0.33681 0 g024 GNSS
105.79400 35.07900 5.96118 -2.57909 0.43845 0.30400 0 g030 GNSS
106.40100 34.51600 5.50611 -3.02479 0.51137 0.47743 0 g036 GNSS
104.10400 35.03800 7.76548 -0.10634 0.51496 0.75224 0 g114 GNSS
104.54200 35.04600 7.62966 -0.38172 0.35006 0.21092 0 g116 GNSS
104.94000 34.71400 7.07625 -1.68919 0.54502 0.67769 0 g120 GNSS
104.91500 34.46700 7.25536 -1.34982 0.30515 0.16844 0 g121 GNSS
106.15500 33.34000 5.71020 -2.54163 0.30782 0.44556 0 h007 GNSS
105.22600 32.57100 5.92182 -2.02273 0.54644 0.25590 0 h010 GNSS
100.93600 37.96700 4.47000 2.17899 0.46460 0.10365 0 g065 GNSS
100.16200 37.31500 7.94679 3.04826 0.36792 0.42489 0 g075 GNSS
104.48000 34.85000 7.85553 0.54006 0.60073 0.73714 0 g119 GNSS
106.56000 34.73279 6.37641 -2.04142 0.37280 0.29238 0 g362 GNSS
85.53800 38.08100 -1.24867 11.53585 0.52129 0.40879 0 jb46 GNSS
102.99100 33.57100 10.98484 -0.76173 0.45082 0.60769 0 h026 GNSS
104.57100 32.40500 6.25084 -2.18420 1.08444 0.39967 0 h032 GNSS
99.53567 25.46350 -1.31623 -10.73233 1.35714 1.05317 0 h205 GNSS
106.81400 39.68000 3.14121 -2.09111 0.30067 0.32678 0 d084 GNSS
104.50500 40.73900 2.36232 -0.22197 0.36802 0.21437 0 g042 GNSS
103.61300 32.59100 8.03235 -2.37059 0.68012 0.30238 0 h030 GNSS
29.92893 40.42473 -19.64119 -2.71472 1.53179 0.62571 0 iuck GNSS
42.45743 37.52791 -7.39700 15.41943 0.24178 1.06136 0 srnk GNSS
103.00357 29.97543 7.37776 -3.99131 0.53793 0.24030 0 h065 GNSS
35.60805 32.97425 -3.67123 9.53872 0.04498 0.32469 0 kn02 GNSS
109.97375 41.76469 2.01316 -1.23370 0.34642 0.31132 0 d040 GNSS
106.44300 38.88800 3.51260 -0.50528 0.34437 0.53378 0 d367 GNSS
105.19900 35.21500 6.93760 -1.32781 0.67872 0.34871 0 g357 GNSS
77.19200 32.31700 -1.83023 24.40345 0.53523 2.34826 0 kot1 GNSS
109.22149 34.36867 5.69367 -2.83080 0.46055 0.76616 0 xian GNSS
95.80100 40.51400 1.54643 3.34632 0.45959 0.31769 0 jb28 GNSS
77.12591 28.48226 7.32010 32.97059 0.88818 0.72035 0 delh GNSS
84.33400 43.65200 2.22289 6.81092 0.21000 0.53466 0 i045 GNSS
93.62600 42.81000 3.31835 4.69541 0.30890 0.71883 0 jb43 GNSS
78.97336 32.77862 -1.14060 18.93241 0.46038 0.55353 0 hanl GNSS
92.73178 23.72356 6.90285 32.80270 1.04966 0.40500 0 aizw GNSS
93.92500 24.74900 1.82204 24.15517 0.54549 0.34293 0 imph GNSS
97.95600 34.40000 19.06420 5.73875 0.97324 1.37319 0 j400 GNSS
99.19600 34.27100 16.43533 4.05251 0.51119 0.59924 0 j406 GNSS
