lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
106.68377 37.45085 3.76732 -1.96313 0.34661 0.21800 0 d098 GNSS
35.62970 32.98119 -3.54607 10.24521 0.11853 0.22792 0 kn08 GNSS
77.60214 34.12857 -2.62895 19.79228 0.78962 0.29152 0 rscl GNSS
106.50900 33.91500 5.29373 -1.53578 0.30085 0.26198 0 h001 GNSS
106.35300 37.81100 3.87722 -1.76311 0.26877 0.36442 0 d096 GNSS
105.98500 36.27900 6.28775 -0.93081 0.23260 0.33239 0 g013 GNSS
105.29400 36.50400 8.44236 -1.51547 0.17327 0.29982 0 g014 GNSS
106.58100 35.45800 5.75678 -2.59811 0.22825 0.31605 0 g024 GNSS
105.79400 35.07900 5.96255 -2.57039 0.25077 0.27284 0 g030 GNSS
106.40100 34.51600 5.50827 -3.01891 0.30417 0.32867 0 g036 GNSS
104.10400 35.03800 7.76763 -0.10231 0.48526 0.23564 0 g114 GNSS
104.54200 35.04600 7.63190 -0.38083 0.33244 0.22439 0 g116 GNSS
104.94000 34.71400 7.07772 -1.68561 0.48694 0.36718 0 g120 GNSS
104.91500 34.46700 7.25693 -1.34506 0.32247 0.22824 0 g121 GNSS
106.15500 33.34000 5.71638 -2.53560 0.31469 0.23866 0 h007 GNSS
105.22600 32.57100 5.94035 -2.01654 0.38509 0.25430 0 h010 GNSS
100.93600 37.96700 4.46909 2.18133 0.32857 0.24576 0 g065 GNSS
100.16200 37.31500 7.94581 3.04928 0.26003 0.16252 0 g075 GNSS
104.48000 34.85000 7.85606 0.54042 0.37607 0.52498 0 g119 GNSS
106.56000 34.73279 6.37765 -2.03533 0.22998 0.28757 0 g362 GNSS
85.53800 38.08100 -1.24808 11.52524 0.48538 0.39946 0 jb46 GNSS
102.99100 33.57100 10.99704 -0.75784 0.28562 0.29685 0 h026 GNSS
104.57100 32.40500 6.25720 -2.17892 0.41596 0.26020 0 h032 GNSS
99.53567 25.46350 -1.30262 -10.73194 0.77440 0.96993 0 h205 GNSS
106.81400 39.68000 3.13650 -2.08486 0.31100 0.28626 0 d084 GNSS
104.50500 40.73900 2.34399 -0.22153 0.18650 0.23990 0 g042 GNSS
103.61300 32.59100 8.04443 -2.36613 0.30904 0.24767 0 h030 GNSS
29.92893 40.42473 -19.64180 -2.72823 1.34994 0.67702 0 iuck GNSS
42.45743 37.52791 -7.39911 15.40901 0.57693 0.65108 0 srnk GNSS
103.00357 29.97543 7.39033 -3.98707 0.31231 0.31726 0 h065 GNSS
35.60805 32.97425 -3.67477 9.53279 0.10398 0.29916 0 kn02 GNSS
109.97375 41.76469 2.00585 -1.22223 0.30031 0.30234 0 d040 GNSS
106.44300 38.88800 3.51150 -0.49867 0.34837 0.44407 0 d367 GNSS
105.19900 35.21500 6.93901 -1.32294 0.59842 0.38125 0 g357 GNSS
77.19200 32.31700 -1.81787 24.39901 0.51627 2.14715 0 kot1 GNSS
109.22149 34.36867 5.69738 -2.82717 0.47931 0.59578 0 xian GNSS
95.80100 40.51400 1.37586 3.26782 0.43861 0.31765 0 jb28 GNSS
77.12591 28.48226 7.31406 32.97127 0.86441 0.70893 0 delh GNSS
84.33400 43.65200 2.22157 6.79875 0.22859 0.47788 0 i045 GNSS
93.62600 42.81000 3.33150 4.68107 0.23825 0.62272 0 jb43 GNSS
78.97336 32.77862 -1.13859 18.94025 0.40386 0.46531 0 hanl GNSS
92.73178 23.72356 6.90392 32.79740 0.43167 0.42899 0 aizw GNSS
93.92500 24.74900 1.82414 24.14449 0.50093 0.28620 0 imph GNSS
97.95600 34.40000 19.06285 5.64060 0.64813 0.62744 0 j400 GNSS
99.19600 34.27100 16.43935 4.04838 0.59260 0.59669 0 j406 GNSS
70.94000 42.78300 -1.67626 0.34208 0.39537 0.36635 0 kta4 GNSS
75.08600 43.37900 -1.12405 1.55154 0.40681 0.71656 0 kur4 GNSS
41.79286 38.75328 -5.56701 12.39044 0.37858 0.36330 0 krkt GNSS
41.05681 38.95880 -5.91106 12.99607 0.82720 0.28483 0 solh GNSS
36.33382 41.30850 -1.55766 2.19536 0.34869 0.20025 0 sams GNSS
103.46800 29.60200 5.60546 -3.25505 0.53921 0.42253 0 h076 GNSS
102.65500 29.34800 7.29657 -3.89161 0.41147 0.52647 0 h077 GNSS
103.04300 28.84700 6.08832 -3.84897 0.84764 0.43125 0 h086 GNSS
100.09400 25.97900 2.10242 -12.74526 1.04725 0.64210 0 h124 GNSS
102.57700 24.37500 2.36998 -10.36292 0.89339 0.48682 0 h149 GNSS
102.83600 23.22400 5.13319 -4.91607 0.82760 0.58842 0 h166 GNSS
99.29300 27.18000 4.59913 -10.99733 0.60463 0.56976 0 h196 GNSS
98.81500 25.98700 1.35361 -8.66170 0.60525 0.38187 0 h203 GNSS
106.03400 30.80400 5.70833 -2.28895 0.31283 0.32176 0 jb24 GNSS
99.91800 22.55400 -0.78089 -3.90264 0.46568 0.29200 0 jb42 GNSS
100.81400 35.24400 10.77046 5.04354 0.36251 0.51178 0 g358 GNSS
44.09611 40.17800 2.04720 6.89489 0.24138 0.34410 0 mmor GNSS
78.96607 39.87701 -0.26763 16.56312 0.39708 0.61356 0 akta GNSS
76.97792 40.84425 -0.25459 12.27767 0.29438 0.81286 0 qiqi GNSS
75.47900 38.85300 -0.14591 21.96309 0.34497 0.37264 0 gaze GNSS
76.46300 38.65600 -1.43647 20.34850 0.40271 0.42679 0 kizi GNSS
77.24800 38.41200 -2.89365 20.63655 0.69885 0.82156 0 shac GNSS
76.30577 32.24760 0.23365 28.81023 0.88756 1.02530 0 nadi GNSS
78.36650 30.39900 5.39408 31.43365 0.63592 0.92275 0 cham GNSS
89.33900 38.11000 6.19568 10.56302 0.51737 0.54328 0 g333 GNSS
75.76800 37.84000 -2.03806 21.41346 0.55345 0.29961 0 i407 GNSS
92.41500 27.27000 13.58232 23.94854 0.86113 0.75557 0 bomd GNSS
73.82100 38.50300 -5.95900 20.54587 0.31390 0.52610 0 akba GNSS
104.53675 30.37525 5.93022 -2.24416 0.55418 0.40090 0 jyan GNSS
104.24740 21.18960 6.72517 -4.24634 0.54214 0.33336 0 mon1 GNSS
81.34500 41.60100 2.69899 8.13528 1.03163 0.69460 0 i059 GNSS
80.23900 41.14300 1.90353 15.24957 0.63055 0.51293 0 i061 GNSS
80.34100 34.43800 -1.12907 17.92604 0.57516 0.64771 0 j315 GNSS
75.96714 40.71713 -0.24312 12.06823 0.28135 0.38650 0 aks4 GNSS
71.72092 42.01458 -1.22059 1.84578 0.36216 0.63730 0 cha4 GNSS
76.29818 40.81641 0.28971 11.87570 0.31168 0.33085 0 kul4 GNSS
74.07600 40.43600 -1.76190 10.14427 0.18624 0.20430 0 oyt4 GNSS
75.77200 40.47600 0.30529 11.46258 0.26105 0.37111 0 sme4 GNSS
27.39281 40.81074 -3.41553 -5.15106 0.40800 0.42743 0 yenb GNSS
40.05220 38.96256 -16.18201 9.19945 0.33440 2.06168 0 kako GNSS
38.07408 40.16243 -13.01899 6.71593 0.27679 0.46867 0 sseh GNSS
37.22001 38.17898 -14.63008 9.52250 0.21379 0.19385 0 elbi GNSS
34.79648 41.46065 -2.48335 0.82390 0.12099 0.38833 0 boyt GNSS
38.99678 37.17478 -7.87476 14.50825 0.18266 0.17319 0 hrrn GNSS
103.86500 30.69200 6.46192 -2.65564 0.61516 0.61309 0 h059 GNSS
104.07300 29.65200 6.22304 -2.46356 0.26420 0.45313 0 h070 GNSS
103.97800 28.60500 5.67824 -2.69784 0.72483 0.47187 0 h088 GNSS
101.57300 24.98500 1.80038 -10.29836 0.53598 0.40844 0 h136 GNSS
102.15300 24.67600 2.17376 -10.77196 0.41281 0.33542 0 h145 GNSS
99.83400 23.04500 0.14692 -7.57191 0.74216 0.57718 0 h222 GNSS
99.26000 23.13500 -2.70466 -4.49253 0.39710 0.38595 0 h223 GNSS
99.45400 22.73800 -0.34748 -6.21452 0.40788 0.58812 0 h225 GNSS
106.66500 26.41500 5.60363 -2.05118 0.39198 0.36370 0 jb25 GNSS
106.83100 22.10700 5.37837 -2.35172 0.35626 0.40397 0 jb26 GNSS
113.73900 39.29300 3.70960 -1.58315 0.32256 0.31561 0 a038 GNSS
114.65000 38.33200 3.22429 -1.86854 0.27799 0.31482 0 c006 GNSS
114.35700 38.02800 3.30706 -2.38512 0.45711 0.40081 0 c016 GNSS
114.68400 36.43900 4.12516 -1.68463 0.43072 0.40653 0 c030 GNSS
113.21200 35.26800 4.46378 -2.32547 0.22758 0.24917 0 c047 GNSS
112.40500 34.70300 5.14920 -2.22432 0.24144 0.31413 0 c052 GNSS
113.86400 34.02800 4.59864 -2.22568 0.37558 0.42010 0 c053 GNSS
113.31200 32.75100 5.42895 -2.85817 0.34523 0.28830 0 c059 GNSS
111.47500 33.28000 4.63650 -2.18057 0.40535 0.23312 0 c060 GNSS
111.20600 40.26600 3.08154 -0.43757 0.25545 0.68931 0 d009 GNSS
111.15100 34.75400 5.72683 -1.89295 0.22517 0.33880 0 d037 GNSS
106.35200 39.19600 2.79508 -0.49727 0.34341 0.54804 0 d087 GNSS
95.25700 32.89400 23.76663 6.02742 0.61474 0.30452 0 j008 GNSS
81.19000 32.38200 2.00451 18.72656 0.35351 0.33519 0 j044 GNSS
116.92463 38.72114 3.95082 -0.69331 0.37618 0.21158 0 a112 GNSS
29.79822 40.71993 -10.29385 -1.38528 1.15999 0.93859 0 kr07 GNSS
75.38800 40.51700 -0.36400 11.66536 0.36498 0.45937 0 turg GNSS
78.68000 29.84800 8.65946 33.34441 1.13679 0.85748 0 lans GNSS
77.17200 28.54400 8.47740 32.37818 0.67354 0.42162 0 jnuc GNSS
86.33300 37.21300 3.95997 13.86031 0.73549 0.58091 0 at3a GNSS
38.21500 38.45618 -13.18881 10.24120 0.81717 0.26266 0 mlty GNSS
104.02850 21.48100 6.86736 -4.47876 0.24588 0.28815 0 tpu1 GNSS
78.54200 41.79500 1.69837 10.93263 0.34263 0.38209 0 akh4 GNSS
77.75000 41.86000 1.00243 9.87551 0.25088 0.29562 0 ara4 GNSS
76.66500 41.69300 0.47532 9.16773 0.37684 0.43175 0 arc4 GNSS
74.82700 40.83800 -0.59345 8.28601 0.21230 0.21869 0 arp4 GNSS
73.53800 40.07500 0.86865 7.60583 0.34569 0.34869 0 ask4 GNSS
75.01900 41.57600 -0.25713 5.26761 0.22583 0.43129 0 bau4 GNSS
75.08300 41.07900 -0.99151 8.32733 0.20794 0.28326 0 bay4 GNSS
