lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 name type
12.87869 49.14430 20.31641 15.57128 0.21540 0.06276 0.09460 0.37224 0 0 0 wtzr GNSS
12.34494 45.43580 21.02910 17.30403 -1.21664 0.26818 0.18729 0.69077 0 0 0 ven1 GNSS
91.10400 29.65733 46.35164 15.82236 0.91710 0.31368 0.32509 0.31280 0 0 0 lhas GNSS
50.60814 26.20914 31.22316 30.12353 -0.47273 0.24367 0.26624 0.42922 0 0 0 bahr GNSS
80.95576 26.91221 37.08517 34.69819 -2.23907 0.51711 0.62054 0.80397 0 0 0 lcki GNSS
66.88549 39.13471 27.88582 5.32380 -1.03753 0.48167 0.51464 0.77110 0 0 0 kit3 GNSS
7.46510 46.87710 19.78836 16.34908 0.76389 0.12429 0.10077 0.24452 0 0 0 zimm GNSS
1.48122 43.55962 19.47661 16.53404 -0.31302 0.10608 0.12415 0.28757 0 0 0 toul GNSS
74.69427 42.67977 27.56635 4.73621 0.85990 0.41486 0.30852 0.92649 0 0 0 pol2 GNSS
16.70450 40.64910 23.61549 19.36266 0.44242 0.12856 0.13106 0.16184 0 0 0 mate GNSS
11.27967 48.08604 20.29052 15.85038 -0.02805 0.10486 0.10688 0.50323 0 0 0 ober GNSS
88.17303 39.02316 30.04720 6.91029 -0.96410 0.62238 0.45219 0.72160 0 0 0 xjrq GNSS
101.40171 37.46792 36.48744 -3.50266 0.24785 0.29458 0.23277 0.47037 0 0 0 qhme GNSS
15.49348 47.06710 21.83988 15.80195 -0.13454 0.14304 0.17138 0.43810 0 0 0 graz GNSS
23.93248 38.07856 8.03052 -11.51923 0.17200 0.42504 0.22429 0.58291 0 0 0 dion GNSS
4.38757 51.98609 17.57644 15.92340 -0.46839 0.16827 0.19198 0.38675 0 0 0 delf GNSS
11.89187 45.41101 20.94035 17.20194 -0.65734 0.12986 0.29339 0.65048 0 0 0 pado GNSS
77.01690 43.17873 28.17692 4.43838 0.47121 0.34693 0.53535 0.36166 0 0 0 sele GNSS
0.33591 50.86734 16.97228 16.61037 -0.09671 0.09428 0.11380 0.31305 0 0 0 hers GNSS
11.12196 42.42803 20.57459 16.27144 -0.23158 0.21625 0.20788 0.59527 0 0 0 maon GNSS
12.10744 42.41996 20.30922 16.33375 0.81738 0.31699 0.36044 0.79443 0 0 0 virb GNSS
100.23631 38.18434 33.45108 -3.25333 0.73048 0.35419 0.36949 1.00401 0 0 0 qhql GNSS
29.01934 41.10445 23.91268 11.80136 -0.04673 0.36560 0.38249 0.55422 0 0 0 ista GNSS
14.78561 49.91370 20.24714 15.23689 0.20604 0.07981 0.06957 0.43057 0 0 0 gope GNSS
5.35678 43.27846 20.08394 16.20389 -0.52248 0.09778 0.09035 0.39617 0 0 0 mars GNSS
8.61633 44.92313 20.31520 16.31640 -0.32154 0.19737 0.23106 0.57106 0 0 0 ale0 GNSS
9.11116 39.22927 21.56590 16.20258 -0.43772 0.14306 0.25908 0.17442 0 0 0 cag1 GNSS
32.75848 39.88736 2.09215 11.14134 -1.04979 0.67633 0.37276 0.25983 0 0 0 ankr GNSS
33.39645 35.14099 19.42231 15.70849 0.03878 0.10646 0.14568 0.40800 0 0 0 nico GNSS
34.76314 30.59760 23.55179 19.68296 0.92934 0.10841 0.13488 0.23777 0 0 0 ramo GNSS
8.40904 49.01068 19.50115 15.99596 -0.13362 0.07638 0.12575 0.21807 0 0 0 karl GNSS
11.35546 44.50252 21.97994 19.04555 -1.02142 0.34420 0.43907 1.01500 0 0 0 blgn GNSS
13.78816 45.66054 21.08985 17.81319 -0.20042 0.21361 0.06126 0.52421 0 0 0 rtri GNSS
102.79732 25.02961 32.51272 -18.38138 -0.29911 1.07880 0.77322 0.56198 0 0 0 kunm GNSS
14.98979 36.87586 21.42210 19.85342 -0.72991 0.11154 0.12214 0.15905 0 0 0 not1 GNSS
29.45069 40.78672 19.79917 11.67018 -0.80074 0.47813 0.28389 0.23454 0 0 0 tubi GNSS
4.35913 50.79785 17.79501 16.21604 0.38961 0.13968 0.12527 0.21878 0 0 0 brus GNSS
8.97275 39.13590 21.57955 16.16712 -0.30810 0.07639 0.02893 0.26961 0 0 0 cagl GNSS
6.92061 43.75471 20.40619 16.19640 0.12156 0.06372 0.04527 0.14333 0 0 0 gras GNSS
17.27388 48.37270 21.52787 15.19311 0.19841 0.13548 0.08934 0.52309 0 0 0 mopi GNSS
87.60067 43.80795 30.90027 5.76512 0.82943 0.43532 0.65952 1.20857 0 0 0 urum GNSS
115.89249 39.60860 30.49218 -10.81844 1.31798 0.39727 0.44565 1.34330 0 0 0 bjfs GNSS
79.03528 40.50338 29.76163 15.37061 -0.57806 0.47112 0.27026 0.78282 0 0 0 i073 GNSS
75.25018 39.71807 27.92790 14.39281 -0.99859 0.18754 0.35721 0.29817 0 0 0 i078 GNSS
76.17408 38.93539 28.56230 21.50819 -3.26912 0.58532 0.24335 0.33101 0 0 0 i083 GNSS
104.81680 33.42300 35.37841 -8.74149 -1.07873 0.49018 0.31915 0.31944 0 0 0 gswd GNSS
103.17731 26.10730 34.49012 -13.24099 1.13376 0.35377 0.58844 0.83440 0 0 0 yndc GNSS
74.75110 42.99850 27.52727 2.68196 -0.06714 0.32402 0.29345 1.40329 0 0 0 chum GNSS
82.97693 41.72344 31.56742 10.75949 -1.44206 0.67482 0.49096 0.30164 0 0 0 xjkc GNSS
26.12574 44.46394 23.06591 12.55649 2.27805 0.22512 0.13695 0.59842 0 0 0 bucu GNSS
11.64680 44.52000 22.26768 18.03897 -1.44530 0.13184 0.16474 0.25811 0 0 0 medi GNSS
30.49673 50.36418 22.45119 12.76229 0.17572 0.07068 0.22796 0.30408 0 0 0 glsv GNSS
26.68849 39.31142 4.63249 1.34283 0.19750 0.21467 0.24142 1.69024 0 0 0 ayka GNSS
7.82646 44.39040 20.77673 16.10419 0.48348 0.08116 0.15863 1.05997 0 0 0 moge GNSS
11.00050 45.44313 20.91948 16.54247 -0.64241 0.13708 0.28876 0.70994 0 0 0 vero GNSS
105.80207 35.96258 34.92270 -10.34019 0.92627 0.50842 0.62057 0.65134 0 0 0 g018 GNSS
116.22556 40.25021 29.54398 -11.46578 0.09854 0.17264 0.25195 1.42907 0 0 0 bjsh GNSS
74.42703 39.02497 23.85678 20.69601 2.21594 0.47830 0.55242 0.70858 0 0 0 i399 GNSS
101.67503 39.20987 31.38187 -5.33140 0.24215 0.51759 0.46200 0.22290 0 0 0 nmay GNSS
101.74505 26.50322 35.39195 -18.40775 -0.34464 0.27550 0.34605 0.76688 0 0 0 scpz GNSS
