lon lat veast_eu vnorth_eu seast snorth covassumed0 types names studies
35.61879 32.97874 -3.67021 9.96587 0.11554 0.24446 0 GNSS kn01_kn02_kn03_kn04_kn05_kn06_kn07_kn08_kn09_kn10 hamiel21(hamiel21)
106.68421 37.45082 3.89922 -1.94414 0.51771 0.27606 0 GNSS d098_db06 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
102.49705 23.71561 3.15298 -7.46039 0.91562 0.69117 0 GNSS h156_hb07 gan22(Cmonoc_I)_hao19(hao19)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
93.00315 39.28736 3.06724 6.26435 0.43276 0.25819 0 GNSS g165 dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_pan19(pan19)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
11.18862 44.64366 0.73575 2.25589 0.21400 0.39642 0 GNSS per3_pers_sgip kreemer14(UNR)_serpelloni15(serpelloni15)
77.60214 34.12857 -2.63610 19.72497 0.80280 0.33453 0 GNSS leh__rscl_sabu jade14(jade14)_jade17(jade17)_jade20(jade20)_kreemer14(Banerjee_GRL_2008)_kreemer14(Ischuk_JGR_2013)_kreemer14(Jade_GSAB_2004)_kreemer14(Mahesh_GondwanaResearch_2012)_perry19(perry19)_rui19(Banerjee_GRL_2008)_wang17(wang17)_zhang24(wang21)_zhou16(Zubovich_Tectonics_2010)
105.01900 35.40900 6.96230 -1.20290 0.23831 0.27733 0 GNSS g026 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.01100 35.17357 6.06786 -2.51353 0.17955 0.20556 0 GNSS g028 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.65465 34.87244 5.60033 -2.57812 0.27944 0.27004 0 GNSS g033 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
101.98816 36.21257 8.85147 2.86920 0.20683 0.17051 0 GNSS g096 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
102.25645 36.11891 8.83194 2.38484 0.18722 0.18664 0 GNSS g098 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
103.20513 35.57416 8.22383 1.62081 0.39913 0.36925 0 GNSS g108 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
102.43660 35.12451 9.26685 2.52119 0.22932 0.28259 0 GNSS g115 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
101.05767 41.96089 2.78434 0.54994 0.20375 0.20793 0 GNSS g040_nmej hao19(hao19)_hao21(hao21)_hao24(hao24)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
93.41200 38.80900 6.10488 6.10251 0.50046 0.43126 0 GNSS g166_jb31 dzwang20(dzwang20)_hao19(hao19)_pan19(pan19)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
105.28500 33.78100 6.24526 -2.28039 0.21830 0.31446 0 GNSS h006 gan22(Cmonoc_I)_hao19(hao19)_hao21(hao21)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.35300 37.81100 3.87663 -1.78665 0.26559 0.36584 0 GNSS d096 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.98500 36.27900 6.28521 -0.95432 0.23083 0.33027 0 GNSS g013 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.29400 36.50400 8.44044 -1.53836 0.17214 0.29765 0 GNSS g014 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.58100 35.45800 5.75223 -2.62332 0.22485 0.31263 0 GNSS g024 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
105.79400 35.07900 5.95793 -2.59425 0.25056 0.27432 0 GNSS g030 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.20686 35.00550 6.91316 -3.75725 0.28566 0.28282 0 GNSS g031 hao19(hao19)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.40100 34.51600 5.50260 -3.04388 0.30590 0.32732 0 GNSS g036 hao19(hao19)_hao21(hao21)_li17(li17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
